changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['requirements.txt', 'solumdashboard/languagepacks/forms.py', 'solumdashboard/applications/forms.py', 'solumdashboard/api/client.py']",22020,MERGED,421091,0,0,0.0,0.0,0
"['neutron/agent/ovn/metadata/server.py', 'releasenotes/notes/ovn-metadata-workers-fa8a2019f34bd572.yaml']",16688,MERGED,862711,0,0,0.0,0.0,0
['nova/compute/rpcapi.py'],7166,MERGED,912617,13,13,13.0,13.0,1
"['releasenotes/notes/healthcheck-allowed_source_ranges-9f3c9485a7e9a585.yaml', 'spec/classes/manila_healthcheck_spec.rb', 'manifests/healthcheck.pp']",9816,MERGED,905827,0,0,0.0,0.0,0
['neutron/services/metering/drivers/iptables/iptables_driver.py'],9609,ABANDONED,504891,5,5,5.0,5.0,1
"['releasenotes/notes/timestamp-43015aa5434e8ddb.yaml', 'diskimage_builder/lib/outfilter.py', 'tests/run_functests.sh', 'diskimage_builder/lib/dib-run-parts', 'diskimage_builder/lib/disk-image-create', 'diskimage_builder/logging_config.py']",7118,MERGED,474830,0,2,0.0,0.5,2
"['neutron_fwaas_dashboard/test/api_tests/test_fwaas_v2.py', 'neutron_fwaas_dashboard/test/api_tests/test_fwaas.py']",1736,MERGED,572113,0,0,0.0,0.0,0
"['requirements.txt', 'test-requirements.txt']",11131,MERGED,479065,1,1,1.0,1.0,2
['tests/oooq-test.yaml'],9976,ABANDONED,556629,0,0,0.0,0.0,0
"['doc/training-guides/locale/training-guides.pot', 'doc/training-guides/locale/ja.po']",11131,MERGED,131642,0,0,0.0,0.0,0
['playbooks/image-build/post.yaml'],10850,MERGED,554960,0,0,0.0,0.0,0
"['releasenotes/source/pike.rst', 'releasenotes/source/index.rst']",22816,MERGED,492902,0,1,0.5,0.5,1
"['manifests/db/sync.pp', 'spec/classes/ceilometer_db_sync_spec.rb', 'releasenotes/notes/openstack_db_tag-874ef77468c5d1f2.yaml']",9414,MERGED,551894,0,2,1.0,1.0,2
['vars/redhat.yml'],25023,MERGED,756651,4,4,4.0,4.0,1
"['jenkins/jobs/projects.yaml', 'grafana/networking-odl.yaml', 'zuul/layout.yaml']",333,MERGED,459826,1,848,530.0,459.6666667,3
"['run_tests.sh', '.gitignore']",11131,MERGED,556940,0,1,0.5,0.5,1
"['neutron/common/rpc.py', 'neutron/agent/rpc.py']",8213,ABANDONED,300524,3,4,3.5,3.5,2
"['puppet/services/nova-scheduler.yaml', 'puppet/manifests/overcloud_controller.pp', 'overcloud-resource-registry-puppet.yaml', 'overcloud.yaml', 'puppet/manifests/overcloud_controller_pacemaker.pp', 'environments/puppet-pacemaker.yaml', 'puppet/hieradata/controller.yaml', 'puppet/services/pacemaker/nova-scheduler.yaml']",3153,MERGED,326096,0,83,38.5,37.5,6
"['scripts/tripleo-container-image-prepare', 'tripleo_common/image/image_uploader.py']",8042,ABANDONED,597466,0,14,7.0,7.0,1
"['.gitreview', 'debian/changelog', 'debian/source/options', 'debian/control']",16896,ABANDONED,376657,0,0,0.0,0.0,0
['hot/software-config/elements/heat-config-docker/install.d/hook-docker.py'],4571,MERGED,136144,0,0,0.0,0.0,0
['pbr/core.py'],4190,MERGED,80856,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,147329,0,0,0.0,0.0,0
['elements/tuskar-ui/os-apply-config/etc/httpd/conf.d/horizon.conf'],7585,ABANDONED,123709,0,0,0.0,0.0,0
"['playbooks/teardown.yml', 'docs/configuring.md', 'playbooks/quickstart.yml', 'playbooks/provision.yml', 'quickstart.sh', 'roles/provision/local/tasks/main.yml']",10022,MERGED,331242,0,0,0.0,0.0,0
"['docs/.gitignore', 'docs/src/wadl/samples/reqUpdateSecret.json', 'docs/src/docbkx/samples/reqAuthenticate.json', 'docs/src/docbkx/samples/reqgenerateToken.json', 'docs/src/docbkx/samples/reqCreateOrder.json', 'docs/src/docbkx/chapters/apiref.xml', 'docs/src/wadl/samples/resGetOrderinfo.json', 'docs/src/wadl/samples/resGetOrders.json', 'docs/src/wadl/Barbican.wadl', 'docs/src/docbkx/ck-devguide.xml', 'docs/src/docbkx/samples/resCreateSecret.json', 'docs/src/docbkx/samples/resgetversioninfo.json', 'docs/src/docbkx/samples/reqgetversioninfo.json', 'docs/olink.xml', 'docs/includewars.xml', 'docs/src/wadl/samples/resCreateOrder.json', 'docs/src/wadl/samples/resCreateSecret.json', 'docs/src/wadl/samples/reqGetSecretinfo.json', 'docs/src/wadl/samples/reqGenerateToken.json', 'docs/src/wadl/samples/resUpdateSecret.json', 'docs/src/common/common.ent', 'docs/src/docbkx/ck-releasenotes.xml', 'docs/src/wadl/samples/resgetSecrets.json', 'docs/pom.xml', 'docs/src/docbkx/samples/resAuthenticate.json', 'docs/src/wadl/samples/reqGetOrderinfo.json', 'docs/src/docbkx/chapters/rbac.xml', 'docs/src/wadl/samples/resgetSecretinfo.json', 'docs/src/wadl/samples/reqGetOrders.json', 'docs/src/wadl/samples/reqCreateOrder.json', 'docs/src/wadl/samples/reqGetSecrets.json', 'docs/src/docbkx/samples/reqUpdateSecret.json', 'docs/src/docbkx/samples/reqCreateSecretwithoutPayload.json', 'docs/src/docbkx/ck-install.xml', 'docs/src/docbkx/samples/resgenerateToken.json', 'docs/src/docbkx/samples/reqCreateSecret.json', 'docs/src/docbkx/samples/resRetrieveSecret.json', 'docs/src/docbkx/ck-gettingstarted.xml', 'docs/src/wadl/samples/reqCreateSecret.json']",7973,MERGED,203872,0,0,0.0,0.0,0
['etc/ceilometer/ceilometer-config-generator.conf'],9816,MERGED,804570,0,0,0.0,0.0,0
"['doc/contributor-guide/source/index.rst', 'doc/contributor-guide/source/rst-conv.rst', 'doc/contributor-guide/source/docs-structure.rst']",14643,MERGED,220494,0,0,0.0,0.0,0
['tools/deployment/common/005-deploy-k8s.sh'],8863,MERGED,742793,0,0,0.0,0.0,0
['api-ref/source/v3-ext/parameters.yaml'],33899,ABANDONED,806463,0,0,0.0,0.0,0
"['nova/virt/vmwareapi/read_write_util.py', 'nova/objectstore/s3server.py', 'nova/virt/xenapi/vm_utils.py', 'nova/tests/integrated/api/client.py', 'nova/tests/integrated/test_api_samples.py', 'nova/network/security_group/security_group_base.py', 'nova/api/openstack/compute/contrib/floating_ip_dns.py', 'nova/tests/api/openstack/compute/contrib/test_floating_ip_dns.py']",7642,ABANDONED,76773,0,0,0.0,0.0,0
['zuul.d/project.yaml'],6547,MERGED,688454,7,7,7.0,7.0,1
['metadata.rb'],11915,MERGED,323194,1,1,1.0,1.0,1
['openstack/oslo.concurrency/oslo.concurrency.spec.j2'],6593,MERGED,331539,1,1,1.0,1.0,1
['contrib/heat_keystoneclient_v2/heat_keystoneclient_v2/client.py'],11536,MERGED,107830,0,0,0.0,0.0,0
['setup.cfg'],9816,MERGED,904058,3,3,3.0,3.0,1
['zuul/layout.yaml'],6547,MERGED,124589,0,0,0.0,0.0,0
"['fuel_agent/cloud-init-templates/cloud_config_centos.jinja2', 'fuel_agent/cloud-init-templates/cloud_config_ubuntu.jinja2']",12559,ABANDONED,274039,0,0,0.0,0.0,0
['ansible/roles/monasca/templates/monasca-notification/monasca-notification.json.j2'],14826,MERGED,650894,0,0,0.0,0.0,0
['devstack/settings'],8556,MERGED,752294,7,7,7.0,7.0,1
['leap-upgrades/upgrade-utilities/pip-unify.yml'],17068,MERGED,582264,0,0,0.0,0.0,0
['neutronclient/client.py'],4190,MERGED,69110,0,0,0.0,0.0,0
"['neutron/services/logapi/drivers/manager.py', 'neutron/services/logapi/logging_plugin.py']",30314,MERGED,916123,1,3,2.0,2.0,2
['.zuul.yaml'],8175,MERGED,761012,3,3,3.0,3.0,1
['neutron/db/l3_hamode_db.py'],7787,MERGED,399505,4,4,4.0,4.0,1
['tox.ini'],13252,MERGED,896309,23,23,23.0,23.0,1
['watcher/decision_engine/strategy/selection/default.py'],18602,MERGED,263725,0,0,0.0,0.0,0
"['src/tests/bundles/focal-yoga.yaml', 'src/tests/bundles/jammy-yoga.yaml', 'src/tests/bundles/impish-xena.yaml', 'src/tests/bundles/focal-xena.yaml']",20870,MERGED,845946,0,0,0.0,0.0,0
['neutron_vpnaas_dashboard/locale/es/LC_MESSAGES/django.po'],11131,ABANDONED,804607,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,243929,2,2,2.0,2.0,1
"['api-ref/source/parameters.yaml', 'api-ref/source/user-messages.inc']",30407,MERGED,817337,0,5,2.5,2.5,1
['zuul.d/projects.yaml'],4608,MERGED,542626,297,297,297.0,297.0,1
['requirements.txt'],11131,MERGED,545538,7,7,7.0,7.0,1
"['tests/test_fernet_rotate_cron_generator.py', 'tests/test_kolla_docker.py', 'tests/test_merge_yaml.py', 'tests/test_merge_config.py']",32291,ABANDONED,752017,0,3,1.0,1.25,3
['tools/fixup_stuff.sh'],5263,MERGED,143503,0,0,0.0,0.0,0
['.zuul.yaml'],13252,MERGED,842968,67,67,67.0,67.0,1
['.zuul.yaml'],28543,MERGED,594341,3,3,3.0,3.0,1
['docker/health_check.py'],35988,NEW,887782,0,0,0.0,0.0,0
"['networking_odl/tests/unit/ml2/test_mechanism_odl.py', 'networking_odl/ml2/mech_driver.py']",333,ABANDONED,229168,2,3,2.5,2.5,2
['openstack_dashboard/settings.py'],5623,MERGED,122307,0,0,0.0,0.0,0
"['senlin/tests/unit/objects/test_policy.py', 'senlin/engine/service.py', 'senlin/tests/unit/engine/service/test_cluster_policies.py', 'senlin/tests/unit/engine/service/test_policies.py', 'senlin/objects/policy.py']",8246,MERGED,411684,0,2,0.0,0.4,1
['charms_openstack/adapters.py'],8992,MERGED,619774,5,5,5.0,5.0,1
['.gitreview'],22816,MERGED,798606,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,895294,0,0,0.0,0.0,0
"['releasenotes/notes/deprecate_database_options-15e12ef5cfd2b958.yaml', 'manifests/init.pp', 'manifests/inspector.pp']",9816,MERGED,758900,0,15,9.0,8.0,2
['openstack/mistral-lib/mistral-lib.spec.j2'],6593,MERGED,727077,1,1,1.0,1.0,1
