changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['.gitreview'],22816,MERGED,683494,0,0,0.0,0.0,0
['openstack-common.conf'],5638,MERGED,189257,0,0,0.0,0.0,0
['nova/scheduler/host_manager.py'],16586,ABANDONED,211307,1,1,1.0,1.0,1
['tox.ini'],22816,MERGED,831983,2,2,2.0,2.0,1
['doc/source/configuration/block-storage/service-token.rst'],34275,MERGED,859853,0,0,0.0,0.0,0
['cinder/api/contrib/volume_actions.py'],5314,MERGED,683228,6,6,6.0,6.0,1
"['barbican/plugin/crypto/p11_crypto.py', 'barbican/plugin/crypto/pkcs11.py']",9816,NEW,916703,4,8,6.0,6.0,2
['openstack_dashboard/locale/ko_KR/LC_MESSAGES/django.po'],11131,MERGED,564410,0,0,0.0,0.0,0
['specs/juno/keystone-dependency-injection-to-global-namespace.rst'],2903,ABANDONED,106951,0,0,0.0,0.0,0
"['doc/source/api/index.rst', 'doc/source/api/reference/store_backends.rst', 'doc/source/setup/index.rst', 'doc/source/setup/plugin_backends.rst']",1091,MERGED,341803,0,1,0.0,0.25,1
['stack.sh'],2243,ABANDONED,168379,4,4,4.0,4.0,1
['zuul.d/projects.yaml'],2,MERGED,508769,15,15,15.0,15.0,1
['functions-common'],9656,MERGED,504079,36,36,36.0,36.0,1
['requirements.txt'],11131,MERGED,301657,3,3,3.0,3.0,1
"['heat/db/api.py', 'heat/engine/parser.py', 'heat/db/sqlalchemy/api.py', 'heat/engine/watchrule.py', 'heat/engine/service.py']",4571,ABANDONED,95952,0,0,0.0,0.0,0
['keystone/token/persistence/backends/sql.py'],8866,MERGED,480287,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,545190,0,0,0.0,0.0,0
"['debian/changelog', 'debian/source/options', 'debian/control']",16896,MERGED,376911,0,0,0.0,0.0,0
"['test-requirements.txt', 'etc/sahara-ci/mapr-5.0.0.mrv2.yaml.mako', 'scenario/templates/cdh/5.3.0/node_group_template_master.json', 'scenario/tests/unit/templatevars_nodefault.ini', 'README.rst', 'scenario/timeouts.py', 'setup.py', 'etc/sahara-ci/spark-1.3.1.yaml.mako', 'scenario/custom_checks/check_sentry.py', 'etc/gate/edp.yaml.mako', 'scenario/exception.py', 'scenario/utils.py', 'scenario/tests/unit/templatevars_incomplete.ini', 'etc/sahara-ci/cdh-ha.yaml.mako', 'scenario/tests/unit/__init__.py', 'scenario/templates/vanilla/2.6.0/scale.json', 'scenario/clients.py', 'scenario/custom_checks/check_scale.py', 'scenario/testcase.py.mako', 'scenario/templates/cdh/5.3.0/cluster_template.json', 'scenario/tests/unit/vanilla2_7_1.yaml.mako', 'etc/sahara-ci/edp.yaml.mako', 'setup.cfg', 'tox.ini', 'tools/pretty_tox.sh', 'scenario/tests/unit/test_validation.py', 'scenario/custom_checks/check_transient.py', '.gitignore', 'scenario/tests/unit/test_runner.py', 'scenario/custom_checks/check_run_jobs.py', 'scenario/templates/vanilla/2.6.0/node_group_template_worker.json', 'etc/sahara-ci/credentials.yaml.mako', 'scenario/templates/hdp/2.0.6/cluster_template.json', 'scenario/templates/vanilla/2.6.0/cluster_template.json', 'etc/sahara-ci/fake.yaml.mako', 'scenario/validation.py', 'etc/sahara-ci/spark-1.0.0.yaml.mako', 'requirements.txt', 'etc/sahara-ci/transient.yaml.mako', 'scenario/__init__.py', 'etc/sahara-ci/README.rst', 'etc/sahara-ci/ambari-2.3.yaml.mako', 'etc/simple-testcase.yaml', 'scenario/templates/cdh/5.3.0/scale.json', 'etc/sahara-ci/vanilla-2.7.1.yaml.mako', 'etc/gate/credentials.yaml.mako', 'scenario/tests/unit/templatevars_complete.ini', 'etc/gate/fake.yaml.mako', 'scenario/templates/cdh/5.3.0/node_group_template_worker.json', 'scenario/templates/hdp/2.0.6/node_group_template_worker.json', 'scenario/tests/unit/vanilla2_7_1.yaml', 'scenario/base.py', 'etc/sahara-ci/mapr-4.0.2.mrv2.yaml.mako', 'scenario/templates/hdp/2.0.6/node_group_template_master.json', 'etc/sahara-ci/cdh-5.4.0.yaml.mako', 'scenario/tests/unit/test_base.py', 'scenario/templates/cdh/5.3.0/node_group_template_master_additional.json', 'scenario/custom_checks/__init__.py', 'scenario/templates/hdp/2.0.6/scale.json', 'scenario/runner.py', 'scenario/custom_checks/check_cinder.py', 'etc/sahara-ci/cdh-5.3.0.yaml.mako', 'etc/sahara-ci/hdp-2.0.6.yaml.mako', '.testr.conf', 'scenario/templates/vanilla/2.6.0/node_group_template_master.json', 'etc/gate/README.rst']",13919,ABANDONED,259938,0,0,0.0,0.0,0
"['elements/overcloud-ceph-storage/pkg-map', 'elements/overcloud-compute/pkg-map', 'elements/overcloud-ceph-storage/install.d/package-installs-overcloud-ceph-storage', 'elements/overcloud-controller/pkg-map', 'elements/overcloud-compute/install.d/package-installs-overcloud-compute', 'elements/overcloud-controller/install.d/package-installs-overcloud-controller']",6796,MERGED,177343,0,2,1.0,0.833333333,4
['tempest/api/compute/servers/test_server_personality.py'],1921,MERGED,406914,1,1,1.0,1.0,1
