changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['requirements.txt'],11131,MERGED,264451,3,3,3.0,3.0,1
"['ironic/tests/unit/drivers/modules/drac/test_raid.py', 'ironic/drivers/modules/drac/raid.py', 'releasenotes/notes/fix-delete_configuration-with-multiple-controllers-06fc3fca94ba870f.yaml']",29405,MERGED,688394,0,3,1.0,1.333333333,2
"['run_tests.sh', 'Vagrantfile']",24441,MERGED,431288,0,0,0.0,0.0,0
['.zuul.yaml'],22816,NEW,833064,7,7,7.0,7.0,1
['nailgun/grunt/i18n.js'],8735,MERGED,87932,0,0,0.0,0.0,0
['doc/install-guide/section_keystone-install.xml'],13833,ABANDONED,199386,0,0,0.0,0.0,0
['heat/engine/resources/glance_image.py'],7923,MERGED,125874,0,0,0.0,0.0,0
['openstack_dashboard/dashboards/admin/metering/templates/metering/daily.html'],6230,ABANDONED,82908,0,0,0.0,0.0,0
['tools/www-generator.py'],28619,MERGED,799814,8,8,8.0,8.0,1
"['docker/horizon/Dockerfile.j2', 'ansible/roles/horizon/tasks/start.yml', 'docker/horizon/extend_start.sh', 'kolla/common/config.py']",7488,MERGED,395957,0,2,0.5,0.75,2
"['elements/horizon/post-install.d/100-horizon-post-install', 'elements/horizon/os-refresh-config/environment.d/10-horizon-venv-dir.bash']",360,MERGED,82611,0,0,0.0,0.0,0
"['senlin/policies/deletion_policy.py', 'senlin/tests/unit/policies/test_deletion_policy.py']",7404,MERGED,226171,0,0,0.0,0.0,0
"['etc/apache2/apache-karbor-api.conf', 'karbor/wsgi/wsgi.py', 'setup.cfg', 'doc/source/mod_wsgi.rst']",17151,MERGED,453705,0,0,0.0,0.0,0
['octavia/common/data_models.py'],6469,MERGED,757840,24,24,24.0,24.0,1
"['manifests/api.pp', 'manifests/inspector.pp']",3153,MERGED,388521,3,5,4.0,4.0,2
['tox.ini'],9414,MERGED,573569,0,0,0.0,0.0,0
['deliverables/_independent/pymod2pkg.yaml'],2394,MERGED,459669,2,2,2.0,2.0,1
['nodepool/nodepool.yaml'],7156,MERGED,274324,5,5,5.0,5.0,1
['oslo_service/service.py'],14358,MERGED,224814,0,0,0.0,0.0,0
"['congress/api/base.py', 'congress/api/policy_model.py']",18591,MERGED,589699,0,0,0.0,0.0,0
"['metadata.json', 'releasenotes/notes/puppet4-mysql-func-2a3fa2c6b7e24554.yaml', 'manifests/db/mysql.pp']",16137,MERGED,635804,0,3,1.0,1.333333333,2
['test-requirements.txt'],11131,MERGED,339924,2,2,2.0,2.0,1
['scripts/devtest_testenv.sh'],10035,MERGED,88459,0,0,0.0,0.0,0
['zuul.d/sushy-jobs.yaml'],23851,MERGED,714447,3,3,3.0,3.0,1
"['validations_common/callback_plugins/validation_output.py', 'validations_common/callback_plugins/validation_json.py']",28522,MERGED,732974,0,0,0.0,0.0,0
['deploy-guide/source/index.rst'],9816,NEW,891384,0,0,0.0,0.0,0
['README.md'],23317,ABANDONED,676170,0,0,0.0,0.0,0
"['ironic/locale/ironic.pot', 'ironic/locale/ja/LC_MESSAGES/ironic-log-critical.po', 'ironic/locale/ironic-log-error.pot', 'ironic/locale/ironic-log-warning.pot', 'ironic/locale/pt_BR/LC_MESSAGES/ironic-log-critical.po', 'ironic/locale/ironic-log-info.pot', 'ironic/locale/fr/LC_MESSAGES/ironic-log-critical.po', 'ironic/locale/ironic-log-critical.pot', 'ironic/locale/ko_KR/LC_MESSAGES/ironic-log-critical.po']",11131,MERGED,179561,0,0,0.0,0.0,0
['tripleoclient/v1/overcloud_node.py'],15895,MERGED,704561,23,23,23.0,23.0,1
['config/general_config/featureset050.yml'],20775,MERGED,698219,10,10,10.0,10.0,1
"['heat/engine/resources/server.py', 'heat/engine/clients/os/nova.py', 'heat/tests/test_server.py']",8289,MERGED,137730,0,0,0.0,0.0,0
['rally/cmd/cliutils.py'],6835,MERGED,78944,0,0,0.0,0.0,0
['fuelweb_test/tests/tests_strength/test_failover_base.py'],6719,MERGED,204094,0,0,0.0,0.0,0
"['muranodashboard/dynamic_ui/forms.py', 'muranodashboard/environments/views.py', 'muranodashboard/catalog/models.py', 'muranodashboard/dynamic_ui/fields.py', 'muranodashboard/environments/api.py']",8040,MERGED,83039,0,0,0.0,0.0,0
"['nova/tests/integrated/v3/test_networks.py', 'nova/tests/api/openstack/compute/contrib/test_networks.py', 'doc/v3/api_samples/os-networks/network-add-req.json', 'nova/tests/integrated/v3/api_samples/os-networks/network-show-resp.json.tpl', 'doc/v3/api_samples/os-networks/network-create-req.json', 'doc/v3/api_samples/os-networks/networks-disassociate-req.json', 'etc/nova/policy.json', 'nova/tests/integrated/v3/api_samples/os-networks/network-create-resp.json.tpl', 'nova/tests/integrated/v3/api_samples/os-networks/network-add-req.json.tpl', 'nova/tests/integrated/v3/api_samples/os-networks/network-create-req.json.tpl', 'nova/tests/integrated/v3/api_samples/os-networks/networks-disassociate-req.json.tpl', 'doc/v3/api_samples/os-networks/networks-list-resp.json', 'nova/api/openstack/compute/plugins/v3/networks.py', 'doc/v3/api_samples/os-networks/network-show-resp.json', 'nova/tests/integrated/v3/api_samples/os-networks/networks-list-resp.json.tpl', 'nova/tests/fake_policy.py', 'doc/v3/api_samples/os-networks/network-create-resp.json', 'setup.cfg']",5292,MERGED,120669,0,0,0.0,0.0,0
"['planet.ini', 'images/MartenHauville.png']",9292,MERGED,192547,0,0,0.0,0.0,0
"['utils/jenkins/system_tests.sh', 'fuelweb_test/settings.py']",11969,MERGED,104496,0,0,0.0,0.0,0
"['unit_tests/test_nova_cc_hooks.py', 'unit_tests/test_actions.py', 'unit_tests/test_nova_cc_utils.py', 'unit_tests/test_actions_openstack_upgrade.py', 'unit_tests/test_nova_cc_contexts.py']",2424,MERGED,863616,1,9,6.0,4.8,5
['tools/tox_install_project.sh'],6854,MERGED,492725,0,0,0.0,0.0,0
"['tools/autogenerate-config-flagmappings/ceilometer.flagmappings', 'tools/autogenerate-config-flagmappings/ceilometer.headers', 'doc/common/tables/ceilometer-dispatcher_http.xml', 'doc/common/tables/ceilometer-api.xml', 'doc/config-reference/ch_telemetryconfigure.xml', 'doc/common/tables/ceilometer-common.xml', 'doc/common/tables/ceilometer-database.xml']",9562,MERGED,140110,0,0,0.0,0.0,0
"['heat_integrationtests/functional/test_template_resource.py', 'heat/engine/resources/stack_resource.py', 'heat/tests/test_api_openstack_v1.py', 'heat/objects/stack.py', 'heat/tests/test_stack_resource.py', 'heat/engine/service.py', 'heat/tests/test_engine_service.py', 'heat/tests/test_rpc_client.py', 'heat/rpc/client.py', 'heat/tests/test_stack.py', 'heat/db/sqlalchemy/migrate_repo/versions/062_parent_resource.py', 'heat/engine/stack.py', 'heat/tests/db/test_migrations.py', 'heat/tests/test_api_cfn_v1.py', 'heat/db/sqlalchemy/models.py']",7404,MERGED,176220,0,1,0.0,0.133333333,2
"['jenkins/jobs/neutron-fwaas.yaml', 'jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",14556,MERGED,283869,0,360,198.0,186.0,2
['requirements.txt'],11131,ABANDONED,305246,1,1,1.0,1.0,1
['vitrage/tests/unit/entity_graph/processor/test_processor.py'],18603,MERGED,286544,0,0,0.0,0.0,0
['upper-constraints.txt'],22816,MERGED,364255,194,194,194.0,194.0,1
"['etc/kayobe/infra-vms.yml', 'ansible/group_vars/all/infra-vms', 'ansible/group_vars/all/seed-vm', 'releasenotes/notes/rocky-linux-8.6-image-cb4cf2781f802fb1.yaml', 'etc/kayobe/seed-vm.yml']",15197,MERGED,852106,0,1,1.0,0.6,3
['global-requirements.txt'],2,MERGED,42515,0,0,0.0,0.0,0
"['files/rpms/neutron', 'files/rpms/ironic', 'files/rpms/nova']",6773,ABANDONED,191767,0,0,0.0,0.0,0
['nova_powervm/tests/virt/powervm/test_vm.py'],8662,MERGED,157860,0,0,0.0,0.0,0
"['run_tests.sh', 'tox.ini']",5196,MERGED,94889,0,0,0.0,0.0,0
['src/tests/tests.yaml'],12549,ABANDONED,764017,0,0,0.0,0.0,0
['os_brick/initiator/connectors/fibre_channel.py'],4523,MERGED,887390,1,1,1.0,1.0,1
"['jenkins/jobs/chef-jobs.yaml', 'zuul/layout.yaml']",11915,MERGED,286161,0,368,184.0,184.0,1
['.gitignore'],9323,MERGED,258227,0,0,0.0,0.0,0
['zuul.d/projects.yaml'],17765,MERGED,542146,297,297,297.0,297.0,1
"['fuelweb_test/tests/tests_multirole/test_multirole_group_1.py', 'doc/base_tests.rst', 'fuelweb_test/run_tests.py']",10136,MERGED,258345,0,0,0.0,0.0,0
"['openstack/tests/unit/cloud/test_floating_ip_neutron.py', 'openstack/cloud/openstackcloud.py', 'openstack/tests/unit/cloud/test_floating_ip_nova.py']",7118,MERGED,614075,0,10,0.0,3.333333333,1
"['oslo_utils/fileutils.py', 'oslo_utils/tests/test_fileutils.py']",8556,MERGED,748056,1,1,1.0,1.0,2
['deployment/puppet/mysql/manifests/password.pp'],9037,MERGED,91395,0,0,0.0,0.0,0
"['nova/pci/devspec.py', 'nova/tests/unit/pci/test_devspec.py']",7730,ABANDONED,508180,0,0,0.0,0.0,0
['rally/plugins/openstack/scenarios/nova/utils.py'],9545,ABANDONED,509783,0,0,0.0,0.0,0
['.zuul.yaml'],5314,MERGED,863443,48,48,48.0,48.0,1
"['hooks/charmhelpers/contrib/openstack/utils.py', 'hooks/charmhelpers/contrib/storage/linux/ceph.py', 'hooks/charmhelpers/fetch/snap.py', 'metadata.yaml']",20870,MERGED,732664,0,0,0.0,0.0,0
"['octane/tests/test_compute_handlers.py', 'octane/handlers/upgrade/compute.py']",19157,MERGED,353879,0,0,0.0,0.0,0
['zuul/layout.yaml'],6547,MERGED,432380,778,778,778.0,778.0,1
"['fuelweb_test/run_tests.py', 'fuelweb_test/tests/test_admin_node.py']",16819,MERGED,249437,0,0,0.0,0.0,0
"['keystoneclient/v3/client.py', 'keystoneclient/v3/oauths.py']",6482,ABANDONED,30043,0,0,0.0,0.0,0
['deployment/ironic/ironic-conductor-container-puppet.yaml'],9816,MERGED,810482,14,14,14.0,14.0,1
['releasenotes/notes/bgp-dynamic-routing-support-96c503f2786aa214.yaml'],6854,MERGED,325144,0,0,0.0,0.0,0
"['docker/services/ovn-controller.yaml', 'environments/services-docker/neutron-ovn-hw-offload.yaml']",27585,MERGED,543383,0,3,1.5,1.5,1
['DNM'],9003,ABANDONED,687835,4,4,4.0,4.0,1
"['rally/plugins/openstack/scenarios/swift/objects.py', 'rally/plugins/openstack/context/swift/utils.py']",8935,NEW,290245,0,0,0.0,0.0,0
"['requirements.txt', 'test-requirements.txt']",4375,ABANDONED,67041,0,0,0.0,0.0,0
"['keystone/assignment/core.py', 'keystone/tests/test_backend_ldap.py', 'keystone/tests/test_backend.py']",2903,ABANDONED,102692,0,0,0.0,0.0,0
"['cinder/tests/unit/volume/drivers/netapp/dataontap/test_block_base.py', 'cinder/volume/drivers/netapp/dataontap/nfs_base.py', 'cinder/volume/drivers/netapp/dataontap/block_base.py']",16643,MERGED,521616,1,1,1.0,1.0,3
"['octavia_dashboard/static/app/core/openstack-service-api/lbaasv2.service.js', 'octavia_dashboard/api/rest/lbaasv2.py', 'octavia_dashboard/static/app/core/openstack-service-api/lbaasv2.service.spec.js', 'octavia_dashboard/static/dashboard/project/lbaasv2/listeners/listeners.module.js', 'octavia_dashboard/static/dashboard/project/lbaasv2/loadbalancers/loadbalancers.service.js', 'octavia_dashboard/static/dashboard/project/lbaasv2/workflow/model.service.js']",14151,NEW,543841,0,0,0.0,0.0,0
"['savanna/tests/unit/service/test_instances.py', 'savanna/plugins/vanilla/v1_2_1/scaling.py', 'savanna/tests/unit/utils/test_patches.py', 'savanna/service/direct_engine.py']",7642,MERGED,79849,0,0,0.0,0.0,0
