changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['doc/source/index.rst', 'doc/source/examples.rst', 'README.rst', 'doc/source/config.rst']",4571,MERGED,775292,0,0,0.0,0.0,0
"['releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/ko_KR/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po', 'glance/locale/en_GB/LC_MESSAGES/glance.po', 'glance/locale/pt_BR/LC_MESSAGES/glance.po']",11131,MERGED,600661,0,0,0.0,0.0,0
['neutron_lbaas_dashboard/locale/ru/LC_MESSAGES/djangojs.po'],11131,MERGED,439431,0,0,0.0,0.0,0
['requirements.txt'],8064,ABANDONED,910866,45,45,45.0,45.0,1
"['mistral/engine/rpc/base.py', 'mistral/engine/rpc/kombu/kombu_client.py', 'mistral/engine/rpc/oslo/oslo_client.py', 'mistral/tests/unit/engine/rpc/kombu/test_kombu_server.py', 'mistral/engine/rpc/kombu/kombu_server.py']",19206,ABANDONED,336548,0,0,0.0,0.0,0
['zuul.d/layout.yaml'],8449,ABANDONED,835648,35,35,35.0,35.0,1
"['heat/tests/engine/service/test_stack_resources.py', 'heat/engine/service.py']",8833,ABANDONED,280044,2,8,5.0,5.0,2
['doc/user-guide-admin/source/dashboard_manage_services.rst'],14151,MERGED,216035,0,0,0.0,0.0,0
"['keystone/trust/schema.py', 'keystone/common/sql/migrate_repo/versions/088_move_redelegated_trust_id.py', 'keystone/trust/backends/sql.py']",13152,MERGED,276474,0,0,0.0,0.0,0
['global-requirements.txt'],5263,ABANDONED,134715,4,4,4.0,4.0,1
['lib/ceph/utils.py'],12549,MERGED,524598,2,2,2.0,2.0,1
['openstack_catalog/templates/index.html'],16157,MERGED,339709,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,798594,4,4,4.0,4.0,1
['test-requirements.txt'],11131,MERGED,332280,0,0,0.0,0.0,0
"['releasenotes/notes/storm-log4j-vulnerability-mitigation-6746a8a0bb329485.yaml', 'docker/storm/storm-base/Dockerfile.j2']",14826,MERGED,826051,0,0,0.0,0.0,0
"['test/unit/common/middleware/test_containeralias.py', 'swift/common/middleware/containeralias.py']",6968,ABANDONED,62494,0,0,0.0,0.0,0
['keystone/common/render_token.py'],28619,MERGED,892864,0,0,0.0,0.0,0
"['spec/classes/neutron_plugins_plumgrid_spec.rb', 'manifests/plugins/plumgrid.pp']",1131,MERGED,531896,2,3,2.5,2.5,2
"['networking_generic_switch/tests/unit/test_generic_switch_mech.py', 'networking_generic_switch/devices/netmiko_devices/__init__.py', 'networking_generic_switch/generic_switch_mech.py']",26150,ABANDONED,550345,0,5,0.0,1.666666667,1
['jenkins/jobs/beaker-jobs.yaml'],6547,MERGED,290838,0,0,0.0,0.0,0
['glance/tests/functional/v2/test_images.py'],9303,MERGED,721211,0,0,0.0,0.0,0
['releasenotes/notes/lsp-leakage-fix-d38f736f8285a2bf.yaml'],9396,ABANDONED,439869,0,0,0.0,0.0,0
['zuul/layout.yaml'],6547,MERGED,130616,0,0,0.0,0.0,0
"['cinder/api/contrib/quotas.py', 'cinder/tests/api/contrib/test_quotas.py']",8874,ABANDONED,85605,0,0,0.0,0.0,0
['nova/compute/manager.py'],6873,MERGED,586402,58,58,58.0,58.0,1
"['requirements.txt', 'lower-constraints.txt']",28522,MERGED,730960,7,45,26.0,26.0,2
"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",4162,MERGED,201584,63,117,90.0,90.0,2
['system_test/tests_templates/devops_configs/multipath.yaml'],9671,MERGED,320415,0,0,0.0,0.0,0
['static/views/cluster_page_tabs/deployment_history_component.js'],8735,MERGED,355936,0,0,0.0,0.0,0
['networking_odl/ml2/mech_driver.py'],333,MERGED,258296,5,5,5.0,5.0,1
['other-requirements.txt'],6816,MERGED,287888,0,0,0.0,0.0,0
['gnocchi/carbonara.py'],1669,MERGED,289218,0,0,0.0,0.0,0
"['openstack/tests/unit/key_manager/v1/test_order.py', 'openstack/tests/unit/key_manager/v1/test_container.py', 'openstack/key_manager/v1/_proxy.py', 'openstack/key_manager/v1/secret.py', 'openstack/key_manager/v1/order.py', 'openstack/tests/unit/key_manager/v1/test_proxy.py', 'openstack/key_manager/v1/_format.py', 'openstack/key_manager/v1/container.py', 'openstack/tests/unit/key_manager/v1/test_secret.py']",15334,MERGED,882418,0,0,0.0,0.0,0
"['pages/operations/configuring-repos-ops.rst', '_images/errataPatching.png', '_images/patchingRepos.png', 'contents/contents-operations.rst', 'pages/operations/streamlined-patching.rst']",14342,MERGED,195057,0,0,0.0,0.0,0
['test/functional/__init__.py'],12279,ABANDONED,166097,0,0,0.0,0.0,0
"['hooks/charmhelpers/contrib/openstack/templates/section-oslo-messaging-rabbit-ocata', 'hooks/charmhelpers/contrib/network/ovs/__init__.py', 'hooks/charmhelpers/contrib/openstack/ha/utils.py', 'templates/ocata/neutron.conf']",11805,MERGED,674172,0,0,0.0,0.0,0
['barbicanclient/v1/secrets.py'],9914,ABANDONED,843553,0,0,0.0,0.0,0
"['nova/tests/functional/regressions/test_bug_1746483.py', 'nova/scheduler/filters/isolated_hosts_filter.py']",6873,MERGED,543635,0,0,0.0,0.0,0
"['tests/templates/globals-default.j2', 'zuul.d/base.yaml', 'doc/source/reference/compute/zun-guide.rst']",22629,MERGED,879708,1,52,39.0,30.66666667,3
"['tripleoclient/workflows/baremetal.py', 'requirements.txt', 'tripleoclient/plugin.py', 'tripleoclient/v1/overcloud_parameters.py', 'tripleoclient/tests/test_plugin.py', 'tripleoclient/workflows/plan_management.py', 'tripleoclient/tests/fakes.py', 'tripleoclient/workflows/parameters.py', 'tripleoclient/v1/overcloud_deploy.py', 'tripleoclient/workflows/stack_management.py']",9712,ABANDONED,712631,1,142,14.0,24.8,10
"['spec/spec_helper.rb', 'templates/default/heat.conf.erb']",8112,MERGED,167131,0,0,0.0,0.0,0
"['.gitignore', 'test-requirements.txt', 'tox.ini']",15168,MERGED,365579,0,0,0.0,0.0,0
"['files/osa-nova.te', 'tasks/nova_selinux.yml', 'tasks/nova_post_install.yml']",28008,MERGED,603860,0,2,1.0,1.0,2
"['solum/openstack/common/versionutils.py', 'openstack-common.conf']",9124,MERGED,58001,0,0,0.0,0.0,0
['dev/functions'],15197,ABANDONED,784900,21,21,21.0,21.0,1
['glance/api/v2/images.py'],6484,MERGED,69201,0,0,0.0,0.0,0
"['puppet/services/heat-base.yaml', 'puppet/services/heat-engine.yaml']",3153,MERGED,361412,2,3,2.5,2.5,2
"['setup.py', 'setup.cfg']",6547,MERGED,718171,0,0,0.0,0.0,0
['specs/juno/ceilometer-integration.rst'],12038,MERGED,109556,0,0,0.0,0.0,0
