changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['README.rst'],970,MERGED,162682,0,0,0.0,0.0,0
"['deploy-guide/source/app-masakari.rst', 'deploy-guide/source/app.rst']",12549,MERGED,652271,0,0,0.0,0.0,0
['deliverables/queens/grenade.yaml'],11904,MERGED,543614,0,0,0.0,0.0,0
"['toci_instack_osinfra.sh', 'toci_instack_ovb.sh', 'scripts/common_functions.sh', 'scripts/deploy.sh', 'toci_gate_test.sh']",6928,MERGED,429832,2,60,10.0,19.4,5
['.gitreview'],22816,NEW,918984,0,0,0.0,0.0,0
"['puppet/manifests/overcloud_controller.pp', 'environments/neutron-lbaas.yaml', 'puppet/controller.yaml', 'puppet/manifests/overcloud_controller_pacemaker.pp', 'puppet/extraconfig/pre_deploy/controller/neutron-lbaas.yaml']",13084,MERGED,313933,0,68,58.0,38.2,3
['bgpvpn_dashboard/dashboards/admin/bgpvpn/forms.py'],21800,MERGED,476529,0,0,0.0,0.0,0
"['ansible/group_vars/all', 'README.rst', 'tox.ini']",22165,MERGED,655083,0,2,0.0,0.666666667,1
['playbooks/tempest.yml'],28223,ABANDONED,671403,6,6,6.0,6.0,1
['devstack/lib/ironic'],11655,MERGED,671870,78,78,78.0,78.0,1
['.gitreview'],5638,MERGED,385891,0,0,0.0,0.0,0
['nova/conf/service.py'],782,MERGED,353917,0,0,0.0,0.0,0
"['tools/deployment/armada/multinode/armada-osh.yaml', 'tools/overrides/backends/networking/compute-kit-sr-iov.sh', 'tools/deployment/multinode/140-compute-kit.sh', 'tools/deployment/developer/nfs/160-compute-kit.sh', 'tools/deployment/developer/ceph/160-compute-kit.sh']",8898,ABANDONED,560997,0,0,0.0,0.0,0
['test-requirements.txt'],970,ABANDONED,61272,0,0,0.0,0.0,0
