changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['playbooks/tripleo-buildimage/run.yaml'],4162,MERGED,563244,2,2,2.0,2.0,1
"['deploy-guide/source/ops-config-tls-vault-api.rst', 'deploy-guide/source/ops-unseal-vault.rst', 'deploy-guide/source/ops-change-keystone-password.rst']",30561,MERGED,795381,0,0,0.0,0.0,0
['tasks/nova_placement.yml'],13095,MERGED,445606,2,2,2.0,2.0,1
['metadata.json'],14985,MERGED,647436,1,1,1.0,1.0,1
"['manila/share/drivers/netapp/dataontap/cluster_mode/lib_base.py', 'manila/share/drivers/netapp/dataontap/cluster_mode/drv_single_svm.py', 'manila/share/drivers/netapp/dataontap/cluster_mode/drv_multi_svm.py', 'manila/tests/share/drivers/netapp/dataontap/cluster_mode/test_lib_base.py']",11865,MERGED,213824,0,0,0.0,0.0,0
"['cinder/tests/unit/volume/drivers/test_vzstorage.py', 'cinder/volume/drivers/vzstorage.py', 'cinder/tests/unit/volume/drivers/test_remotefs.py', 'cinder/volume/drivers/quobyte.py', 'releasenotes/notes/bugfix-1744692-5aebd0c97ae66407.yaml', 'cinder/tests/unit/fake_snapshot.py', 'cinder/volume/drivers/remotefs.py']",21129,MERGED,681515,0,4,1.0,1.142857143,4
['zaqar/transport/wsgi/driver.py'],6484,MERGED,306783,2,2,2.0,2.0,1
"['manilaclient/tests/unit/osc/v2/fakes.py', 'manilaclient/tests/unit/osc/v2/test_share_network_subnets.py', 'manilaclient/osc/v2/share_network_subnets.py', 'setup.cfg']",31213,MERGED,816095,0,0,0.0,0.0,0
['rally/plugins/openstack/cleanup/resources.py'],6172,ABANDONED,509649,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,279777,2,2,2.0,2.0,1
['toci_quickstart.sh'],10969,MERGED,532012,7,7,7.0,7.0,1
['neutron/tests/unit/plugins/ml2/test_ext_portsecurity.py'],11952,MERGED,692235,1,1,1.0,1.0,1
"['doc/source/developer-notes/V-38622.rst', 'handlers/main.yml', 'tasks/mail.yml']",538,MERGED,234204,0,0,0.0,0.0,0
['openstack/glance/glance.spec.j2'],6593,MERGED,598623,1,1,1.0,1.0,1
"['doc/user-guide/app_cheat_sheet.xml', 'doc/user-guide/bk-user-guide.xml']",6547,MERGED,92896,0,0,0.0,0.0,0
['www/developer/language-bindings.html'],10497,MERGED,386882,0,0,0.0,0.0,0
"['functionaltests/api/base.py', 'releasenotes/notes/increase-max-secret-size-da90164d8b328727.yaml', 'barbican/tests/api/controllers/test_secrets.py', 'barbican/common/config.py']",7973,MERGED,792845,0,1,0.0,0.25,1
['neutron/agent/linux/iptables_manager.py'],11245,ABANDONED,89952,0,0,0.0,0.0,0
['requirements.txt'],2419,MERGED,195735,0,0,0.0,0.0,0
['devstack/plugin.sh'],11628,MERGED,660814,0,0,0.0,0.0,0
['config/release/tripleo-ci/CentOS-9/master.yml'],30750,ABANDONED,868378,6,6,6.0,6.0,1
['tasks/main.yml'],9592,ABANDONED,569169,0,0,0.0,0.0,0
['etc/keystone.conf.sample'],11131,MERGED,220124,0,0,0.0,0.0,0
"['solum/tests/api/test_functional.py', 'solum/api/controllers/v1.py', 'doc/source/webapi/v1.rst']",4715,MERGED,56774,0,0,0.0,0.0,0
"['dragonflow/controller/common/arp_responder.py', 'dragonflow/tests/fullstack/test_apps.py', 'dragonflow/controller/common/constants.py', 'dragonflow/controller/l2_app.py']",21007,ABANDONED,435690,0,2,0.0,0.5,1
"['yaql/language/utils.py', 'yaql/language/yaqltypes.py', 'yaql/standard_library/queries.py']",15334,MERGED,773350,0,0,0.0,0.0,0
['nodepool/nodepool.yaml'],7353,MERGED,377965,9,9,9.0,9.0,1
['bin/heat-manage'],7676,MERGED,32362,0,0,0.0,0.0,0
"['install/storlets/roles/docker_storlet_engine_image/tasks/main.yml', 'Engine/storlet_daemon_factory/daemon_factory.py', 'Engine/SDaemon/src/com/ibm/storlet/daemon/SDaemon.java', 'Engine/SDaemon/src/com/ibm/storlet/daemon/SExecutionTask.java', 'Engine/SBus/SBusJavaFacade/src/com/ibm/storlet/sbus/ServerSBusInDatagram.java', 'Engine/SBus/SBusJavaFacade/src/com/ibm/storlet/sbus/ServerSBusOutDatagram.java', 'Engine/SMScripts/send_halt_cmd_to_daemon_factory.py', 'install/storlets/roles/docker_base_jre_image/tasks/ubuntu_14.04_jre8.yml', 'Engine/SBus/SBusPythonFacade/SBusFileDescription.py', 'Engine/SBus/SBusJavaFacade/src/com/ibm/storlet/sbus/SBus.java', 'install/storlets/roles/docker_storlet_engine_image/files/logback.xml', 'Engine/SBus/SBusJavaFacade/src/com/ibm/storlet/sbus/SBusDatagram.java', 'Engine/SDaemon/src/com/ibm/storlet/daemon/STaskFactory.java', 'install/storlets/roles/docker_storlet_engine_image/templates/ubuntu_14.04_jre8_storlets_Dockerfile', 'Engine/SBus/SBusPythonFacade/SBusStorletCommand.py', 'Engine/SBus/SBusPythonFacade/SBus.py', 'Engine/swift/storlet_gateway/gateways/docker/runtime.py', 'tests/unit/swift/storlet_gateway/gateways/docker/test_runtime.py', 'install/storlets/roles/deploy_default_tenant/tasks/main.yml', 'Engine/SDaemon/src/com/ibm/storlet/daemon/SAbstractTask.java', 'install/storlets/roles/host_storlet_engine/tasks/main.yml', 'build.xml', 'install/storlets/roles/docker_base_jre_image/files/logback.xml', 'Engine/SBus/SBusPythonFacade/SBusDatagram.py', 'install/storlets/roles/docker_base_jre_image/templates/ubuntu_14.04_jre8_Dockerfile']",11317,MERGED,334406,0,0,0.0,0.0,0
"['masakari/tests/unit/engine/test_engine_mgr.py', 'masakari/engine/manager.py', 'masakari/ha/api.py', 'masakari/manager.py', 'masakari/tests/unit/ha/test_api.py']",23226,MERGED,474507,0,0,0.0,0.0,0
