changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['placement/requestlog.py', 'placement/deploy.py']",11564,MERGED,676982,0,0,0.0,0.0,0
"['puppet/manifests/overcloud_controller.pp', 'puppet/controller.yaml', 'puppet/manifests/overcloud_compute.pp', 'overcloud.yaml', 'puppet/compute.yaml', 'puppet/manifests/overcloud_controller_pacemaker.pp']",7505,MERGED,260414,5,38,14.5,17.16666667,6
['ansible/roles/kafka/templates/kafka.server.properties.j2'],17669,MERGED,656344,1,1,1.0,1.0,1
"['deployment/database/redis-pacemaker-puppet.yaml', 'deployment/database/redis-container-puppet.yaml']",20778,MERGED,828580,13,17,15.0,15.0,2
['devstack/lib/ironic'],11655,MERGED,753081,98,98,98.0,98.0,1
"['disaster_recovery/actions/workflows/action.py', 'disaster_recovery/static/freezer/js/freezer.actions.action.js']",14151,MERGED,421634,0,0,0.0,0.0,0
"['deployment/puppet/murano/manifests/apps.pp', 'deployment/puppet/murano/manifests/params.pp']",7562,MERGED,92534,0,0,0.0,0.0,0
['nova/tests/functional/test_aggregates.py'],6873,MERGED,682475,0,0,0.0,0.0,0
"['octavia/common/utils.py', 'octavia/common/tls_utils/cert_parser.py']",6469,MERGED,593102,0,0,0.0,0.0,0
['.zuul.yaml'],2472,MERGED,600990,15,15,15.0,15.0,1
"['devstack/local.conf.sample', 'devstack/plugin.sh', 'devstack/lib/kuryr_kubernetes', 'devstack/local.conf.pod-in-vm.overcloud.sample', 'devstack/local.conf.df.sample', 'devstack/settings']",14352,MERGED,474211,0,1,0.0,0.166666667,1
"['doc/playground-user-guide/source/locale/playground-user-guide.pot', 'tools/generatepot-rst.sh']",6547,MERGED,162663,0,0,0.0,0.0,0
['pbr/version.py'],4190,MERGED,79856,0,0,0.0,0.0,0
"['sahara_dashboard/locale/id/LC_MESSAGES/django.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po', 'sahara_dashboard/locale/de/LC_MESSAGES/django.po']",11131,MERGED,539129,0,0,0.0,0.0,0
"['nova/pci/manager.py', 'doc/source/admin/networking.rst', 'nova/conf/pci.py', 'nova/tests/unit/pci/test_manager.py', 'doc/source/admin/pci-passthrough.rst']",9373,ABANDONED,816682,0,1,0.0,0.4,2
['scripts/tripleo.sh'],7144,MERGED,351916,14,14,14.0,14.0,1
['doc/source/cli/data/nova.csv'],33859,MERGED,813798,1,1,1.0,1.0,1
['requirements.txt'],11131,MERGED,240064,4,4,4.0,4.0,1
['attributes/default.rb'],15695,MERGED,515260,1,1,1.0,1.0,1
['jenkins/jobs/projects.yaml'],748,MERGED,308033,232,232,232.0,232.0,1
['tools/install_prereqs.sh'],2035,ABANDONED,153365,0,0,0.0,0.0,0
['releasenotes/source/locale/zh_CN/LC_MESSAGES/releasenotes.po'],11131,MERGED,487308,0,0,0.0,0.0,0
"['elements/swift-storage/install.d/swift-source-install/76-swift-storage', 'elements/swift-storage/install.d/swift-package-install/76-swift-storage', 'elements/swift/install.d/swift-source-install/75-swift', 'elements/swift-proxy/os-refresh-config/post-configure.d/74-swift-proxy', 'elements/swift-proxy/install.d/swift-source-install/76-swift-proxy', 'elements/swift-storage/os-refresh-config/post-configure.d/74-swift-storage', 'elements/swift-proxy/install.d/swift-package-install/76-swift-proxy', 'elements/swift/install.d/swift-package-install/75-swift']",7144,MERGED,67943,0,0,0.0,0.0,0
['tools/test.py'],6547,MERGED,48643,0,0,0.0,0.0,0
"['neutron_fwaas/extensions/firewall_v2.py', 'neutron_fwaas/extensions/firewall.py', 'neutron_fwaas/extensions/firewallrouterinsertion.py']",6524,MERGED,403276,1,2,2.0,1.666666667,3
['metadata.json'],14985,MERGED,591692,0,0,0.0,0.0,0
['glance/api/v2/images.py'],5202,MERGED,443632,7,7,7.0,7.0,1
['manifests/profile/base/glance/api.pp'],6968,ABANDONED,545245,14,14,14.0,14.0,1
"['requirements.txt', 'unit_tests/test_lib_charm_openstack_barbican.py', 'src/lib/charm/openstack/barbican.py', 'src/reactive/barbican_handlers.py', 'src/actions/actions.py', 'unit_tests/test_barbican_handlers.py']",20870,MERGED,367511,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,240069,0,0,0.0,0.0,0
['.pre-commit-config.yaml'],15334,MERGED,780030,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,832992,4,4,4.0,4.0,1
['manila/post_test_hook.sh'],8056,MERGED,275123,0,0,0.0,0.0,0
['doc/source/_extra/.htaccess'],6547,MERGED,550353,0,0,0.0,0.0,0
"['deployment/puppet/l23network/lib/puppet/provider/l23_stored_config_ubuntu.rb', 'deployment/puppet/l23network/lib/puppet/provider/l2_bridge/ovs.rb', 'deployment/puppet/l23network/lib/puppet/provider/lnx_base.rb', 'deployment/puppet/l23network/lib/puppet/provider/l2_port/lnx.rb', 'deployment/puppet/l23network/lib/puppet/provider/l2_port/ovs.rb', 'deployment/puppet/l23network/lib/puppet/provider/ovs_base.rb', 'deployment/puppet/l23network/lib/puppet/type/l2_bridge.rb', 'deployment/puppet/l23network/lib/puppet/type/l23_stored_config.rb', 'deployment/puppet/l23network/lib/puppet/provider/l23_stored_config_centos6.rb', 'deployment/puppet/l23network/lib/puppet/type/l2_port.rb', 'deployment/puppet/l23network/lib/puppet/parser/functions/generate_network_config.rb', 'deployment/puppet/l23network/lib/puppet/type/l3_ifconfig.rb', 'deployment/puppet/l23network/lib/puppet/provider/l23_stored_config_base.rb', 'deployment/puppet/l23network/lib/puppet/provider/l2_bridge/lnx.rb']",7468,ABANDONED,144280,0,0,0.0,0.0,0
"['swift/proxy/controllers/info.py', 'test/functional/cors/test-info.js']",15343,NEW,533029,0,0,0.0,0.0,0
"['tests/charmhelpers/contrib/openstack/amulet/utils.py', 'hooks/charmhelpers/contrib/openstack/amulet/utils.py']",20635,MERGED,546598,0,0,0.0,0.0,0
"['neutron/db/models/l3agent.py', 'neutron/db/network_dhcp_agent_binding/models.py']",16688,MERGED,872271,0,1,0.5,0.5,1
['.zuul.yaml'],9816,MERGED,753876,2,2,2.0,2.0,1
"['test-ansible-functional.sh', 'test-log-collect.sh', 'zuul.d/jobs.yaml', 'zuul.d/playbooks/post.yml']",6816,MERGED,517631,2,10,7.5,6.75,4
"['releasenotes/source/victoria.rst', 'releasenotes/source/index.rst']",22816,MERGED,750700,0,0,0.0,0.0,0
['spec/acceptance/basic_glance_spec.rb'],8482,MERGED,182903,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,686658,0,0,0.0,0.0,0
"['barbican/model/repositories.py', 'barbican/objects/base.py', 'barbican/model/models.py', 'barbican/common/hrefs.py']",19554,MERGED,576392,0,5,2.0,2.25,3
"['doc/source/install/common/openrc.inc', 'doc/source/install/keystone-verify-rdo.rst', 'doc/source/install/common/keystone-users.inc', 'doc/source/install/keystone-install-rdo.rst']",11589,MERGED,558079,0,0,0.0,0.0,0
"['api-ref/src/wadls/identity-api/src/v3/wadl/OS-KDS-v3.wadl', 'api-ref/src/wadls/identity-api/src/v3/wadl/OS-OAUTH1-v3.wadl', 'api-ref/src/wadls/identity-api/src/v3/wadl/OS-ENDPOINT-POLICY-v3.wadl', 'api-ref/src/wadls/identity-api/src/v3/wadl/OS-INHERIT-v3.wadl', 'api-ref/src/docbkx/ch_identity-v3-ext.xml']",2448,MERGED,268824,0,0,0.0,0.0,0
"['senlin/tests/unit/engine/test_cluster.py', 'senlin/engine/actions/cluster_action.py', 'senlin/engine/cluster.py', 'senlin/tests/unit/engine/actions/test_cluster_action.py']",8246,MERGED,270163,0,0,0.0,0.0,0
['heat/engine/resources/autoscaling.py'],6917,MERGED,77902,0,0,0.0,0.0,0
['ceilometer_powervm/compute/virt/powervm/inspector.py'],16069,MERGED,642949,0,0,0.0,0.0,0
"['doc/source/user/proxies/identity_v3.rst', 'openstack/identity/v3/_proxy.py']",15334,MERGED,917130,1,5,3.0,3.0,2
"['src/config.yaml', 'src/tests/bundles/lunar-antelope.yaml', 'osci.yaml', '.zuul.yaml', 'charmcraft.yaml', 'src/metadata.yaml', 'src/tests/bundles/jammy-zed.yaml', 'src/tests/tests.yaml', 'src/tests/bundles/jammy-antelope.yaml']",11805,MERGED,873758,0,1,0.0,0.333333333,3
['scripts/common_functions.sh'],6928,MERGED,411460,5,5,5.0,5.0,1
['openstack_auth/tests/unit/test_auth.py'],15334,MERGED,709177,0,0,0.0,0.0,0
['heat/engine/resources/openstack/sahara/templates.py'],9816,MERGED,920804,0,0,0.0,0.0,0
"['horizon/templates/horizon/_scripts.html', 'horizon/static/horizon/js/horizon.projects.js', 'openstack_dashboard/dashboards/identity/projects/workflows.py', 'openstack_dashboard/dashboards/identity/projects/templates/projects/_common_horizontal_form.html']",11599,MERGED,146314,0,0,0.0,0.0,0
['doc/source/mariadb-guide.rst'],21996,MERGED,330762,0,0,0.0,0.0,0
"['sushy_tools/tests/unit/emulator/resources/systems/test_fakedriver.py', 'sushy_tools/emulator/resources/systems/fakedriver.py']",35777,MERGED,873606,0,0,0.0,0.0,0
"['senlin/engine/service.py', 'senlin/tests/unit/engine/service/test_clusters.py']",8246,MERGED,392047,0,1,0.5,0.5,1
"['deliverables/kilo/os-client-config.yaml', 'deliverables/liberty/os-client-config.yaml', 'deliverables/juno/os-client-config.yaml']",2472,MERGED,225430,0,0,0.0,0.0,0
['setup.cfg'],2472,MERGED,576581,0,0,0.0,0.0,0
['README.rst'],12402,MERGED,355940,0,0,0.0,0.0,0
['templates/zaqar.conf.j2'],25903,MERGED,567712,0,0,0.0,0.0,0
"['openstack_dashboard/test/integration_tests/config.py', 'openstack_dashboard/test/integration_tests/horizon.conf']",29313,MERGED,731469,2,3,2.5,2.5,2
"['swift/obj/server.py', 'swift/common/storage_policy.py', 'swift/common/constraints.py', 'swift/proxy/controllers/obj.py']",7485,ABANDONED,66906,0,0,0.0,0.0,0
['.gitignore'],30396,ABANDONED,668346,2,2,2.0,2.0,1
