changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['novaclient/v2/shell.py'],21514,MERGED,341267,6,6,6.0,6.0,1
"['cinder/volume/utils.py', 'cinder/tests/unit/test_volume_utils.py', 'cinder/tests/unit/api/v2/test_snapshots.py']",2276,MERGED,437547,0,2,0.0,0.666666667,1
"['specs/README.rst', 'specs/kubernetes-deployment.rst', 'specs/logging-with-heka.rst', 'specs/logging-with-heka.svg']",22165,ABANDONED,438351,0,0,0.0,0.0,0
"['ansible/group_vars/all/kolla', 'ansible/network.yml', 'ansible/group_vars/all/compute']",14826,MERGED,577159,0,3,0.0,1.0,1
['doc/source/1910.rst'],935,MERGED,687923,1,1,1.0,1.0,1
['test-requirements.txt'],11131,MERGED,551585,0,0,0.0,0.0,0
['tox.ini'],27822,MERGED,684876,1,1,1.0,1.0,1
['ceilometer/compute/notifications.py'],2284,MERGED,28151,0,0,0.0,0.0,0
"['src/js/actions/ApiStatusActions.js', 'src/js/constants/ApiStatusConstants.js', 'src/js/services/KeystoneApiService.js', 'src/js/immutableRecords/apistatus.js', 'src/js/components/api-status/ApiStatus.js', 'src/js/services/TripleOApiService.js', 'src/js/constants/KeystoneApiConstants.js', 'src/js/index.js', 'src/js/reducers/apiStatusReducer.js', 'src/js/components/api-status/ApiStatusContent.js', 'src/js/reducers/appReducer.js', 'src/js/services/ValidationsApiService.js']",17888,ABANDONED,310784,0,0,0.0,0.0,0
"['api-ref/source/parameters.yaml', 'api-ref/source/v2/examples/listeners-list-curl', 'api-ref/source/v2/listener.inc', 'api-ref/source/v2/index.rst', 'api-ref/source/v2/examples/listeners-list-response.json']",11628,MERGED,455755,0,0,0.0,0.0,0
"['cinder/tests/unit/volume/flows/test_create_volume_flow.py', 'cinder/volume/flows/manager/create_volume.py']",597,MERGED,887443,5,9,7.0,7.0,2
['tools/configure_for_func_testing.sh'],9656,MERGED,295287,5,5,5.0,5.0,1
"['container-images/container_image_prepare_defaults.yaml', 'container-images/tripleo_containers.yaml']",25402,MERGED,841550,26,36,31.0,31.0,2
