changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['main/ldp/iptables_ldp.py', 'main/sml/svm_one_class.py', 'test/ingestor/test_iptables_ingestor.py']",21739,ABANDONED,313479,0,0,0.0,0.0,0
"['os_net_config/validator.py', 'os_net_config/utils.py', 'os_net_config/sriov_config.py', 'os_net_config/cli.py']",18904,MERGED,643230,0,1,0.5,0.5,2
['deliverables/xena/osc-placement.yaml'],28522,MERGED,792924,0,0,0.0,0.0,0
"['oslo/messaging/_drivers/impl_rabbit.py', 'oslo/messaging/_drivers/amqp.py']",1247,MERGED,39027,0,0,0.0,0.0,0
"['ansible/roles/aodh/defaults/main.yml', 'releasenotes/notes/implement-docker-healthchecks-for-aodh-1ddc44642c39b765.yaml', 'ansible/roles/aodh/handlers/main.yml', 'ansible/roles/aodh/tasks/check-containers.yml']",31506,MERGED,778882,0,3,0.0,0.75,1
['devstack/lib/ironic'],6610,MERGED,319541,19,19,19.0,19.0,1
['fuel_health/tests/platform_tests/test_heat.py'],8592,MERGED,141409,0,0,0.0,0.0,0
['ansible/roles/mongodb/handlers/main.yml'],28367,MERGED,660015,0,0,0.0,0.0,0
['doc/source/devref/jenkins.rst'],7745,MERGED,100566,0,0,0.0,0.0,0
"['api-ref/src/wadls/share-api/src/v2/experimental/wadl/os-share-v2-experimental.wadl', 'api-ref/src/wadls/share-api/src/v2/experimental/common.ent', 'api-ref/src/wadls/share-api/src/v2/common.ent']",19935,MERGED,298657,0,0,0.0,0.0,0
['pages/operations/troubleshoot/9120-corosync-crashes.rst'],14396,MERGED,235144,0,0,0.0,0.0,0
['nova/tests/unit/virt/libvirt/test_vif.py'],15334,MERGED,430271,3,3,3.0,3.0,1
['ceilometer/notification.py'],1669,MERGED,600433,4,4,4.0,4.0,1
"['src/js/components/deployment_plan/CurrentPlan.js', 'src/js/selectors/roles.js', 'src/js/components/roles/RoleServices.js', 'src/js/immutableRecords/roles.js', 'src/js/components/deployment_plan/Roles.js', 'src/js/components/roles/RoleDetail.js', 'src/js/components/roles/RoleNetworkConfig.js', 'src/js/reducers/rolesReducer.js', 'src/__tests__/reducers/rolesReducer.tests.js', 'src/js/actions/RolesActions.js', 'src/__tests__/selectors/nodesAssignment.tests.js', 'src/js/components/deployment_plan/RoleCard.js', 'src/js/selectors/nodes.js', 'src/js/components/roles/RoleParameters.js', 'src/js/selectors/nodesAssignment.js']",7509,MERGED,509415,0,0,0.0,0.0,0
['Gemfile'],7155,MERGED,152547,0,0,0.0,0.0,0
['zuul.d/project.yaml'],10342,MERGED,860186,18,18,18.0,18.0,1
['doc/source/what-is-multiarch.rst'],23078,MERGED,733192,0,0,0.0,0.0,0
"['attributes/default.rb', 'spec/nova-common_spec.rb', 'README.md', 'recipes/nova-common.rb']",10250,MERGED,83441,0,0,0.0,0.0,0
"['os_brick/tests/initiator/connectors/test_fibre_channel.py', 'os_brick/initiator/connectors/fibre_channel.py', 'os_brick/initiator/linuxfc.py', 'os_brick/tests/initiator/test_linuxfc.py']",11904,MERGED,594501,0,2,0.5,0.75,2
