changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['zuul.d/zuul-legacy-project-templates.yaml'],1004,MERGED,508332,0,0,0.0,0.0,0
['global-requirements.txt'],1179,ABANDONED,92967,1,1,1.0,1.0,1
['tox.ini'],11561,MERGED,388665,7,7,7.0,7.0,1
"['osci.yaml', 'src/tests/bundles/hirsute-wallaby-functional.yaml', 'src/tests/bundles/focal-wallaby-functional.yaml', 'src/tests/tests.yaml']",31289,MERGED,806372,0,0,0.0,0.0,0
['test-requirements.txt'],9414,MERGED,448954,0,0,0.0,0.0,0
"['playbooks/inventory/group_vars/baremetal', 'playbooks/inventory/group_vars/localhost', 'playbooks/inventory/group_vars/target', 'playbooks/roles/bifrost-ironic-install/templates/ironic.conf.j2', 'playbooks/roles/bifrost-ironic-install/defaults/main.yml', 'playbooks/roles/bifrost-ironic-install/tasks/bootstrap.yml', 'playbooks/cleanup-deployment-images.yaml', 'playbooks/roles/bifrost-ironic-install/tasks/create_tftpboot.yml']",19578,ABANDONED,545373,0,5,0.5,1.125,4
"['spec/classes/neutron_config_spec.rb', 'releasenotes/notes/config-rootwrap_config-dc7cc63b57426226.yaml', 'manifests/config.pp']",9816,MERGED,906236,0,3,1.0,1.333333333,2
['nailgun/static/js/views/cluster_page_tabs/nodes_tab.js'],9091,MERGED,59937,0,0,0.0,0.0,0
['tempest/exceptions.py'],6167,MERGED,140593,0,0,0.0,0.0,0
['Gemfile'],16137,MERGED,647342,1,1,1.0,1.0,1
"['roles/ControllerNovaStandalone.yaml', 'environments/undercloud.yaml', 'environments/docker-ha.yaml', 'releasenotes/notes/keepalived_deprecated-e0b20da2d51714b7.yaml', 'ci/environments/scenario010-standalone.yaml', 'net-config-standalone.j2.yaml', 'roles_data.yaml', 'environments/undercloud/undercloud-minion.yaml', 'roles/ControllerStorageDashboard.yaml', 'roles/ControllerAllNovaStandalone.yaml', 'net-config-undercloud.j2.yaml', 'environments/standalone/standalone-tripleo.yaml', 'sample-env-generator/undercloud-minion.yaml', 'roles/Controller.yaml', 'roles_data_undercloud.yaml', 'roles/ControllerOpenstack.yaml', 'sample-env-generator/standalone.yaml', 'roles/Standalone.yaml', 'roles/ControllerStorageNfs.yaml', 'environments/nonha-arch.yaml', 'ci/environments/scenario004-standalone.yaml', 'roles/ControllerNoCeph.yaml', 'ci/environments/scenario000-multinode-containers.yaml', 'roles/CellController.yaml', 'environments/services/undercloud-keepalived.yaml', 'deployment/deprecated/keepalived/keepalived-container-puppet.yaml', 'roles/ControllerSriov.yaml', 'roles/Undercloud.yaml']",8449,ABANDONED,755059,0,69,14.0,16.92857143,26
['src/tests/tests.yaml'],31289,MERGED,761553,0,0,0.0,0.0,0
['keystone/exception.py'],21420,ABANDONED,484471,1,1,1.0,1.0,1
"['cinderclient/v3/shell.py', 'cinderclient/tests/unit/v3/test_shell.py']",27615,MERGED,697411,9,15,12.0,12.0,2
"['templates/icehouse/neutron.conf', 'templates/kilo/neutron.conf']",935,MERGED,455340,0,0,0.0,0.0,0
['openstack/tripleo-common/tripleo-common.spec.j2'],28522,MERGED,863504,3,3,3.0,3.0,1
['.zuul.yaml'],7118,MERGED,788414,21,21,21.0,21.0,1
['bindep.txt'],3153,MERGED,515826,0,0,0.0,0.0,0
['zuul/main.yaml'],4162,MERGED,763071,184,184,184.0,184.0,1
