changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['tasks/install-apt.yml', 'releasenotes/notes/package-list-name-changes-e6f88d12f3bd9fa0.yaml', 'vars/debian.yml']",6816,MERGED,363519,0,0,0.0,0.0,0
['networking_onos/plugins/l3/driver.py'],28180,MERGED,692782,0,0,0.0,0.0,0
"['cinder/volume/drivers/ibm/gpfs.py', 'cinder/volume/drivers/nexenta/iscsi.py', 'cinder/zonemanager/drivers/brocade/brcd_fc_san_lookup_service.py', 'cinder/brick/iscsi/iscsi.py', 'cinder/volume/drivers/ibm/storwize_svc/helpers.py']",7236,ABANDONED,78913,0,0,0.0,0.0,0
['plugins/connection/ssh.py'],28619,MERGED,921761,3,3,3.0,3.0,1
"['system_test/tests_templates/devops_configs/security_scan.yaml', 'fuelweb_test/helpers/fuel_actions.py', 'fuelweb_test/models/environment.py']",10836,MERGED,441892,0,2,2.0,1.333333333,2
"['nova/tests/unit/compute/test_compute_api.py', 'nova/tests/unit/console/test_websocketproxy.py', 'nova/tests/unit/compute/test_compute.py', 'nova/tests/unit/console/rfb/test_auth.py', 'nova/tests/unit/image/test_glance.py']",8213,ABANDONED,557299,0,20,4.0,8.0,3
"['doc/source/index.rst', '.gitreview', 'sahara/__init__.py', 'test-requirements.txt', 'sahara/tests/__init__.py', 'doc/source/conf.py', 'sahara/utils/tempfiles.py', 'sahara/utils/crypto.py', 'setup.cfg', 'sahara/utils/__init__.py', 'tox.ini']",13919,MERGED,267431,0,0,0.0,0.0,0
"['unit_tests/test_placement_handlers.py', 'test-requirements.txt']",28522,MERGED,734314,1,1,1.0,1.0,2
"['charmhelpers/contrib/openstack/deferred_events.py', 'charmhelpers/contrib/hahelpers/cluster.py', 'charmhelpers/contrib/openstack/utils.py', 'charmhelpers/contrib/openstack/templates/section-keystone-authtoken-mitaka', 'charmhelpers/contrib/openstack/context.py', 'charmhelpers/contrib/storage/linux/ceph.py', 'charmhelpers/fetch/ubuntu.py', 'charmhelpers/contrib/hahelpers/apache.py', 'charm-helpers-hooks.yaml']",34352,NEW,882910,0,0,0.0,0.0,0
"['nova/virt/baremetal/db/sqlalchemy/migrate_repo/versions/006_move_prov_mac_address.py', 'nova/tests/baremetal/test_pxe.py', 'nova/virt/baremetal/pxe.py', 'nova/virt/baremetal/tilera.py', 'nova/tests/test_migrations.py']",3068,MERGED,25878,0,0,0.0,0.0,0
"['nova/tests/compute/test_rpcapi.py', 'nova/compute/manager.py', 'nova/compute/rpcapi.py', 'nova/tests/compute/test_compute.py']",1030,MERGED,43031,0,0,0.0,0.0,0
['releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po'],11131,MERGED,809949,0,0,0.0,0.0,0
['specs/wallaby/reprocessing_api.rst'],28356,MERGED,791245,0,0,0.0,0.0,0
"['test-requirements.txt', 'doc/requirements.txt', 'tox.ini']",9414,ABANDONED,551103,0,3,1.0,1.333333333,2
['setup.cfg'],27336,ABANDONED,623877,0,0,0.0,0.0,0
"['manila/tests/api/v2/test_shares.py', 'manila/api/v2/shares.py']",36488,ABANDONED,899482,14,16,15.0,15.0,2
['doc/source/user/scenarios/autoscaling_ceilometer.rst'],17645,MERGED,369962,0,0,0.0,0.0,0
"['manifests/metadata.pp', 'releasenotes/notes/deprecate-metadata-dhcp_domain-963c644692f72ede.yaml', 'spec/classes/nova_metadata_spec.rb']",27419,ABANDONED,775720,4,9,8.0,7.0,3
"['calico/templates/daemonset-calico-node.yaml', 'calico/templates/bin/_install-calicoctl.sh.tpl']",23928,MERGED,553915,0,0,0.0,0.0,0
['templates/policy.json.j2'],2799,MERGED,493799,0,0,0.0,0.0,0
['sahara/db/sqlalchemy/api.py'],8091,MERGED,182821,0,0,0.0,0.0,0
