changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['zuul/layout.yaml'],2750,MERGED,438621,793,793,793.0,793.0,1
"['keystone/releasenotes/notes/unset-user-default_project_id-when-project-is-deleted-4d42c841b6e7e54e.yaml', 'keystone/identity/core.py', 'keystone/identity/backends/ldap/core.py', 'keystone/identity/backends/base.py']",7725,MERGED,433636,0,3,0.0,0.75,1
['validations/library/hiera.py'],17888,MERGED,623486,2,2,2.0,2.0,1
['neutron/db/db_base_plugin_common.py'],16688,MERGED,742829,16,16,16.0,16.0,1
"['fuel_plugin/testing/tests/unit/test_support_utilities.py', 'fuel_health/config.py', 'fuel_health/nmanager.py', 'fuel_plugin/ostf_adapter/mixins.py', 'fuel_health/tests/smoke/test_dpdk.py', 'fuel_plugin/testing/tests/base.py']",14708,MERGED,311078,0,1,0.0,0.166666667,1
['nova/virt/libvirt/volume/net.py'],19954,MERGED,305582,0,0,0.0,0.0,0
"['src/tests/bundles/overlays/local-charm-overlay.yaml.j2', 'src/tests/bundles/bionic-stein.yaml', '.gitreview', 'src/tests/bundles/focal-wallaby.yaml', 'src/tests/bundles/bionic-rocky.yaml', 'src/tests/bundles/focal-ussuri.yaml', 'src/tests/bundles/focal-victoria.yaml', 'src/tests/bundles/groovy-victoria.yaml', 'src/tests/bundles/hirsute-wallaby.yaml', 'src/tests/bundles/bionic-train.yaml', 'src/tests/bundles/bionic-ussuri.yaml']",31289,MERGED,789177,0,0,0.0,0.0,0
['tox.ini'],12898,MERGED,645051,4,4,4.0,4.0,1
['config/release/tripleo-ci/CentOS-8/master.yml'],9976,ABANDONED,769799,18,18,18.0,18.0,1
"['keystone/conf/security_compliance.py', 'keystone/identity/backends/sql.py', 'keystone/tests/unit/identity/test_backend_sql.py']",18338,MERGED,398571,0,0,0.0,0.0,0
['fuel_plugin_builder/setup.py'],8749,MERGED,178952,0,0,0.0,0.0,0
['test-requirements.txt'],28522,MERGED,658991,3,3,3.0,3.0,1
['test-requirements.txt'],17685,MERGED,731503,2,2,2.0,2.0,1
"['doc/user-guide/source/locale/ja/LC_MESSAGES/user-guide.po', 'doc/install-guide/source/locale/install-guide.pot', 'doc/user-guide-admin/source/locale/user-guide-admin.pot', 'doc/user-guide-admin/source/locale/ja/LC_MESSAGES/user-guide-admin.po', 'doc/admin-guide-cloud/source/locale/admin-guide-cloud.pot', 'doc/common/locale/common.pot', 'doc/networking-guide/source/locale/networking-guide.pot', 'doc/common/locale/ja.po', 'doc/cli-reference/locale/cli-reference.pot', 'doc/install-guide/source/locale/ja/LC_MESSAGES/install-guide.po', 'doc/glossary/locale/glossary.pot', 'doc/glossary/locale/fr.po', 'doc/glossary/locale/vi_VN.po', 'doc/common-rst/source/locale/common-rst.pot', 'doc/user-guide/source/locale/user-guide.pot', 'doc/glossary/locale/ja.po']",11131,MERGED,230782,0,0,0.0,0.0,0
['openstack/castellan/castellan.spec.j2'],17130,MERGED,479965,0,0,0.0,0.0,0
"['diskimage-create/diskimage-create.sh', 'elements/swift_hadoop/post-install.d/81-add-jar']",21287,MERGED,322813,0,3,1.5,1.5,1
['.gitreview'],22816,MERGED,495056,0,0,0.0,0.0,0
['deployment/ovn/ovn-controller-container-puppet.yaml'],8297,ABANDONED,763050,13,13,13.0,13.0,1
"['oslo_policy/openstack/common/local.py', 'oslo_policy/openstack/common/fileutils.py', 'tools/run_cross_tests.sh', 'openstack-common.conf']",6482,MERGED,153367,0,0,0.0,0.0,0
['.zuul.yaml'],22816,MERGED,782086,1,1,1.0,1.0,1
['install-guide/source/common/configure_2_edit_magnum_conf.rst'],19779,MERGED,392025,0,0,0.0,0.0,0
['docker/nova/nova-base/Dockerfile.j2'],10135,MERGED,638402,2,2,2.0,2.0,1
['swiftclient/multithreading.py'],14867,MERGED,196409,0,0,0.0,0.0,0
