changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['cyborgclient/tests/unit/test_shell.py', 'cyborgclient/tests/unit/common/test_httpclient.py']",21672,NEW,628922,0,0,0.0,0.0,0
['README.rst'],21241,MERGED,330961,0,0,0.0,0.0,0
['bin/agent'],13194,MERGED,146775,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,846713,8,8,8.0,8.0,1
['upper-constraints.txt'],11131,MERGED,865586,569,569,569.0,569.0,1
"['test-requirements.txt', 'lower-constraints.txt']",28239,MERGED,663475,2,4,3.0,3.0,2
"['heat/engine/resources/neutron/router.py', 'heat/tests/test_neutron.py']",9331,ABANDONED,60607,0,0,0.0,0.0,0
['setup.cfg'],26458,MERGED,723207,0,0,0.0,0.0,0
['releasenotes/source/conf.py'],3153,MERGED,499303,0,0,0.0,0.0,0
"['hyperv/neutron/trunk_driver.py', 'hyperv/neutron/l2_agent.py', 'hyperv/neutron/hyperv_neutron_agent.py']",8213,MERGED,412647,0,2,1.0,1.0,2
['devstack/plugin.sh'],15197,MERGED,828771,4,4,4.0,4.0,1
['searchlight/__init__.py'],12898,ABANDONED,440020,0,0,0.0,0.0,0
['tests/test-vars-overrides.yml'],17068,MERGED,523064,0,0,0.0,0.0,0
"['roles/add-build-sshkey/tasks/create-key-and-replace.yaml', 'roles/add-build-sshkey/vars/main.yml', 'roles/remove-build-sshkey/tasks/main.yml', 'roles/add-build-sshkey/tasks/main.yaml']",6488,MERGED,465107,0,0,0.0,0.0,0
"['imagebuild/tinyipa/build_files/tcmirrors.txt', 'imagebuild/tinyipa/build-tinyipa.sh', 'imagebuild/tinyipa/finalise-tinyipa.sh']",9542,MERGED,410404,0,3,2.0,1.666666667,2
['test-requirements.txt'],11131,MERGED,534051,1,1,1.0,1.0,1
['setup.cfg'],21690,MERGED,533458,4,4,4.0,4.0,1
['zuul.d/project.yaml'],4162,MERGED,547026,2,2,2.0,2.0,1
"['security-guide/source/shared-file-systems/checklist.rst', 'security-guide/source/image-storage/checklist.rst', 'security-guide/source/compute/checklist.rst', 'security-guide/source/block-storage/checklist.rst', 'security-guide/source/networking/checklist.rst']",28011,MERGED,677513,0,0,0.0,0.0,0
['tools/www-generator.py'],15334,MERGED,812121,8,8,8.0,8.0,1
['defaults/main.yml'],6816,MERGED,471651,4,4,4.0,4.0,1
['tripleoclient/workflows/plan_management.py'],8833,MERGED,710171,24,24,24.0,24.0,1
"['tests/unit/test_rbd_store.py', 'glance_store/_drivers/rbd.py']",9535,MERGED,178272,0,2,1.0,1.0,1
"['api-ref/src/docbkx/ch_compute-v2.1.xml', 'api-ref/src/wadls/compute-api/src/v2.1/wadl/os-flavor-access-v2.1.wadl']",8556,MERGED,254547,0,0,0.0,0.0,0
['tests/test-install-tacker.yml'],538,MERGED,544736,0,0,0.0,0.0,0
['openstack/tests/unit/test_proxy.py'],1,ABANDONED,691386,1,1,1.0,1.0,1
['tasks/cinder_post_install.yml'],28619,MERGED,756690,0,0,0.0,0.0,0
['tox.ini'],17499,ABANDONED,606360,1,1,1.0,1.0,1
"['nova/virt/libvirt/driver.py', 'nova/tests/unit/virt/libvirt/fakelibvirt.py']",1779,MERGED,310160,0,19,9.5,9.5,1
"['novaclient/tests/functional/v2/legacy/test_keypairs.py', 'novaclient/tests/functional/base.py', 'novaclient/tests/functional/v2/legacy/test_consoles.py', 'novaclient/tests/functional/test_auth.py', 'novaclient/tests/functional/v2/legacy/test_readonly_nova.py', 'novaclient/tests/functional/v2/test_instance_action.py']",15888,MERGED,318585,0,3,0.0,0.666666667,2
