changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['sahara/plugins/cdh/v5/validation.py', 'sahara/tests/unit/plugins/cdh/v5/test_validation.py', 'doc/source/userdoc/cdh_plugin.rst', 'doc/source/userdoc/cdh_imagebuilder.rst']",18399,ABANDONED,262679,0,0,0.0,0.0,0
['playbooks/container-publish.yaml'],28022,MERGED,726878,0,0,0.0,0.0,0
"['gerrit/projects.yaml', 'zuul/main.yaml', 'gerrit/acls/starlingx/oidc-auth-armada-app.config']",28607,MERGED,697576,0,487,141.0,209.3333333,2
['deliverables/queens/sushy.yaml'],10239,MERGED,512586,0,0,0.0,0.0,0
['deliverables/train/python-pankoclient.yaml'],308,MERGED,675324,0,0,0.0,0.0,0
"['requirements.txt', 'barbicanclient/osc_plugin.py', 'setup.cfg', 'barbicanclient/barbican.py']",10873,MERGED,198732,0,1,0.0,0.25,1
['tripleoclient/config/standalone.py'],9816,MERGED,798195,9,9,9.0,9.0,1
['congress/server/congress_server.py'],8276,MERGED,198624,0,0,0.0,0.0,0
"['CONTRIBUTING.rst', 'doc/source/contributing.rst', 'doc/source/index.rst', 'README.rst', 'doc/source/usage.rst', 'doc/source/readme.rst', 'doc/source/installation.rst']",17005,MERGED,291451,0,0,0.0,0.0,0
['spec/unit/type/keystone_config_spec.rb'],21242,MERGED,306644,0,0,0.0,0.0,0
"['kuryr_kubernetes/controller/handlers/pod_label.py', 'kuryr_kubernetes/tests/unit/controller/handlers/test_kuryrport.py', 'kuryr_kubernetes/controller/handlers/kuryrport.py']",13692,MERGED,743979,1,2,1.0,1.333333333,3
['spec/spec_helper_acceptance.rb'],8482,MERGED,191327,0,0,0.0,0.0,0
['.gitignore'],2243,MERGED,216044,0,0,0.0,0.0,0
"['keystone/token/providers/common.py', 'keystone/tests/unit/test_v3_auth.py', 'keystone/trust/core.py', 'keystone/trust/controllers.py', 'keystone/tests/unit/core.py']",13152,MERGED,272770,0,3,1.0,1.2,3
['doc/source/topics/tutorial.rst'],14307,ABANDONED,141496,0,0,0.0,0.0,0
"['watcher/tests/datasource/test_ceilometer_helper.py', 'watcher/tests/datasource/test_gnocchi_helper.py', 'watcher/decision_engine/strategy/strategies/vm_workload_consolidation.py', 'watcher/tests/decision_engine/strategy/strategies/test_vm_workload_consolidation.py', 'watcher/datasource/gnocchi.py', 'watcher/datasource/base.py', 'watcher/datasource/ceilometer.py', 'watcher/datasource/monasca.py']",29911,MERGED,647672,0,2,0.5,0.625,4
"['cinder/openstack/common/lockutils.py', 'etc/cinder/cinder.conf.sample']",6577,ABANDONED,48935,0,0,0.0,0.0,0
['spec/spec_helper.rb'],9816,MERGED,796557,0,0,0.0,0.0,0
"['mistral/tests/unit/test_expressions.py', 'mistral/yaql_utils.py']",8731,MERGED,127200,0,0,0.0,0.0,0
"['test-requirements.txt', 'doc/source/conf.py', 'doc/requirements.txt', 'tox.ini']",8556,ABANDONED,706609,0,1,0.5,0.5,2
['rally-jobs/rally.yaml'],9545,MERGED,502466,3,3,3.0,3.0,1
"['lib/nova_plugins/functions-libvirt', 'lib/nova_plugins/hypervisor-libvirt']",6593,MERGED,187980,0,0,0.0,0.0,0
['files/rpms/general'],10135,MERGED,706000,6,6,6.0,6.0,1
['openstack/stevedore/stevedore.spec.j2'],27380,MERGED,751747,1,1,1.0,1.0,1
"['scripts/run-playbooks.sh', 'scripts/gate-check-commit.sh']",18784,MERGED,427558,5,5,5.0,5.0,2
['deliverables/ocata/requirements.yaml'],17685,MERGED,838568,0,0,0.0,0.0,0
['healthcheck/common.sh'],11090,MERGED,799592,6,6,6.0,6.0,1
"['rebuild', 'charmcraft.yaml', 'src/build.lock']",20870,NEW,891530,0,0,0.0,0.0,0
['nova/api/openstack/__init__.py'],2750,ABANDONED,299895,0,0,0.0,0.0,0
"['config.yaml', 'README.md']",20635,MERGED,518439,0,0,0.0,0.0,0
"['swift/common/utils.py', 'test/functional/tests.py', 'swift/common/request_helpers.py', 'test/unit/common/test_utils.py']",7847,MERGED,288628,0,0,0.0,0.0,0
"['os_brick/tests/initiator/test_connector.py', 'os_brick/initiator/connector.py', 'os_brick/exception.py']",6873,MERGED,393941,2,5,2.0,3.0,3
['tools/gate/integration/post_test_hook.sh'],12038,MERGED,328654,0,0,0.0,0.0,0
"['jenkins/scripts/propose_update.sh', 'jenkins/jobs/tempest-jobs.yaml', 'zuul/layout.yaml']",16272,ABANDONED,291517,1,378,5.0,128.0,3
['deliverables/victoria/os-win.yaml'],11904,MERGED,750392,0,0,0.0,0.0,0
['setup.py'],27781,MERGED,622799,0,0,0.0,0.0,0
"['oslo_messaging/_drivers/base.py', 'oslo_messaging/tests/drivers/test_impl_rabbit.py', 'oslo_messaging/_drivers/impl_rabbit.py']",11604,MERGED,757654,3,12,3.0,6.0,3
"['doc/source/admin/upgrades/major-upgrades-manual-upgrade.rst', 'playbooks/containers-deploy.yml', 'doc/source/admin/maintenance-tasks/containers.rst', 'doc/source/admin/scale-environment.rst', 'playbooks/containers-create.yml', 'doc/source/admin/openstack-operations/managing-networks.rst', 'playbooks/containers-destroy.yml']",17068,ABANDONED,552004,0,1,0.0,0.142857143,1
"['openstack/oslo.rootwrap/0001-Run-rootwrap-with-lower-fd-ulimit-by-default.patch', 'openstack/oslo.rootwrap/oslo.rootwrap.spec.j2']",6593,MERGED,682027,0,3,1.5,1.5,1
