changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['README.rst'],9408,MERGED,403798,0,0,0.0,0.0,0
['setup.cfg'],27336,ABANDONED,623754,0,0,0.0,0.0,0
"['neutron/agent/l3/ha_router.py', 'neutron/agent/linux/keepalived.py', 'neutron/tests/unit/agent/common/test_utils.py', 'neutron/agent/common/utils.py']",12444,MERGED,407099,1,4,1.5,2.0,4
"['tests-py3-blacklist.txt', 'keystone/token/providers/fernet/token_formatters.py']",17123,ABANDONED,297768,1,2,1.5,1.5,2
"['manilaclient/tests/unit/fakes.py', 'manilaclient/tests/unit/v2/fakes.py', 'manilaclient/tests/unit/v2/test_share_networks.py', 'manilaclient/v2/shell.py', 'test-requirements.txt', 'manilaclient/tests/functional/osc/test_share_access_rules.py', 'manilaclient/tests/functional/base.py', 'manilaclient/tests/functional/osc/test_resource_locks.py', 'manilaclient/common/cliutils.py', 'manilaclient/tests/functional/osc/base.py', 'manilaclient/tests/unit/v2/test_limits.py']",9816,MERGED,906971,0,37,1.0,4.727272727,7
['run_tests_common.sh'],1004,ABANDONED,567857,5,5,5.0,5.0,1
['api-quick-start/source/index.rst'],14107,MERGED,455492,2,2,2.0,2.0,1
"['driver-requirements.txt', 'releasenotes/notes/explicit-upper-pin-for-sushy-63d449024ddf70d0.yaml', 'tox.ini']",11655,MERGED,820927,0,14,13.0,9.0,2
['nova/db/sqlalchemy/api.py'],3031,MERGED,599883,10,10,10.0,10.0,1
['prep-target'],5638,MERGED,272102,2,2,2.0,2.0,1
['nova/tests/unit/objects/test_objects.py'],4393,MERGED,207087,2,2,2.0,2.0,1
"['docker/nova/nova-base/Dockerfile.j2', 'docker/nova/nova-libvirt/Dockerfile.j2']",24072,MERGED,774123,4,9,6.5,6.5,2
"['instack_undercloud/undercloud.py', 'instack_undercloud/tests/test_undercloud.py']",6928,MERGED,484482,14,42,28.0,28.0,2
"['jenkins/jobs/python-jobs.yaml', 'jenkins/jobs/macros.yaml']",7069,MERGED,156522,0,0,0.0,0.0,0
"['zaqar/storage/redis/utils.py', 'requirements.txt', 'test-requirements.txt', 'zaqar/tests/unit/transport/wsgi/v2_0/test_flavors_new.py', 'zaqar/tests/unit/transport/wsgi/v2_0/test_subscriptions.py', 'zaqar/tests/unit/storage/sqlalchemy_migration/test_migrations_base.py', 'zaqar/storage/mongodb/utils.py']",9816,MERGED,906997,0,4,0.0,0.714285714,2
"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml', 'jenkins/jobs/tacker.yaml']",13380,MERGED,226059,0,186,98.0,94.66666667,2
"['goals/ocata/remove-incubated-oslo-code.rst', 'reference/tags/starter-kit_compute.rst', 'reference/tags/stable_follows-policy.rst', 'goals/pike/deploy-api-in-wsgi.rst']",308,MERGED,480500,0,0,0.0,0.0,0
"['roles/libvirt/setup/undercloud/tasks/main.yml', 'docs/configuring.md', 'roles/libvirt/setup/undercloud/templates/inject_debug_options.sh.j2', 'roles/libvirt/setup/undercloud/tasks/inject_debug_options.yml']",15895,ABANDONED,329999,0,0,0.0,0.0,0
['openstack/python-novaclient/python-novaclient.spec.j2'],17130,MERGED,475047,6,6,6.0,6.0,1
['setup.cfg'],2834,MERGED,233163,1,1,1.0,1.0,1
"['solumdashboard/languagepacks/__init__.py', 'solumdashboard/languagepacks/forms.py', 'solumdashboard/languagepacks/panel.py', 'solumdashboard/languagepacks/tabs.py', 'solumdashboard/api/client.py', 'solumdashboard/languagepacks/views.py', 'solumdashboard/templates/languagepacks/index.html', 'solumdashboard/templates/languagepacks/create_languagepack.html', 'solumdashboard/languagepacks/tables.py', 'solumdashboard/templates/languagepacks/_create_languagepack.html', 'solumdashboard/languagepacks/urls.py', 'solumdashboard/dashboard.py']",18613,MERGED,332414,0,0,0.0,0.0,0
"['nova/api/ec2/cloud.py', 'etc/nova/policy.d/00-ec2-api.json']",12175,ABANDONED,144073,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,279776,6,6,6.0,6.0,1
['oslosphinx/theme/openstack/static/basic.css'],5638,MERGED,79077,0,0,0.0,0.0,0
"['openstack_dashboard/api/base.py', 'openstack_dashboard/test/unit/api/test_nova.py', 'openstack_dashboard/api/nova.py']",841,MERGED,534386,0,1,0.0,0.333333333,1
"['swift/cli/info.py', 'test/unit/cli/test_info.py']",7847,MERGED,790952,0,0,0.0,0.0,0
['image-yaml/overcloud-hardened-images-uefi-rhel8.yaml'],4571,MERGED,794695,0,0,0.0,0.0,0
"['barbican/objects/base.py', 'barbican/objects/fields.py']",19554,MERGED,559014,0,0,0.0,0.0,0
['tox.ini'],26297,MERGED,591928,0,0,0.0,0.0,0
['cinder/volume/drivers/hpe/hpe_3par_common.py'],29122,ABANDONED,875643,0,0,0.0,0.0,0
['deliverables/xena/barbican-tempest-plugin.yaml'],28522,MERGED,809541,0,0,0.0,0.0,0
"['patrole_tempest_plugin/tests/api/volume/test_volume_basic_crud_rbac.py', 'patrole_tempest_plugin/tests/api/volume/test_volume_metadata_rbac.py']",19391,ABANDONED,572153,1,3,2.0,2.0,2
['tripleoclient/v1/overcloud_update.py'],8297,MERGED,608921,30,30,30.0,30.0,1
"['nova/virt/driver.py', 'nova/compute/manager.py']",6873,MERGED,346434,2,16,9.0,9.0,2
['metadata.json'],14985,MERGED,591701,3,3,3.0,3.0,1
['scripts/tripleo.sh'],10969,MERGED,397115,22,22,22.0,22.0,1
"['openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/details/details.module.spec.js', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/details/overview.controller.js', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/panel.html', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/details/drawer.html', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/domains.module.spec.js', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/domains.module.js', 'openstack_dashboard/dashboards/identity/domains/urls.py', 'openstack_dashboard/static/app/core/core.module.js', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/details/overview.html', 'openstack_dashboard/dashboards/identity/domains/views.py', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/details/overview.controller.spec.js', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/domains/details/details.module.js', 'openstack_dashboard/dashboards/identity/static/dashboard/identity/identity.module.js']",17172,MERGED,387771,0,2,0.0,0.230769231,2
"['doc/source/contributing/organization-guide.rst', 'doc/source/common/setup-gerrit.rst']",6547,MERGED,616474,0,1,0.5,0.5,1
"['manifests/profile/base/cinder/volume/netapp.pp', 'spec/classes/tripleo_profile_base_cinder_volume_netapp_spec.rb']",21129,MERGED,893993,1,5,3.0,3.0,2
['muranoclient/tests/functional/simple_read_only/test_murano.py'],13962,MERGED,230683,0,0,0.0,0.0,0
"['senlin/tests/tempest/tests/api/test_node_basic.py', 'senlin/tests/tempest/tests/common/constants.py']",11034,MERGED,308728,0,0,0.0,0.0,0
['tempest/api/compute/servers/v3/test_create_server.py'],7028,ABANDONED,40154,0,0,0.0,0.0,0
"['rally/cli/commands/task.py', 'rally/api.py', 'tests/unit/cli/commands/test_task.py']",19476,MERGED,249649,0,0,0.0,0.0,0
['global-requirements.txt'],1297,ABANDONED,101289,2,2,2.0,2.0,1
"['manilaclient/base.py', 'manilaclient/tests/unit/v2/test_shell.py', 'manilaclient/v2/shell.py', 'manilaclient/utils.py']",25456,MERGED,497758,0,12,3.0,4.5,3
"['openstack_dashboard/dashboards/project/networks/subnets/views.py', 'openstack_dashboard/dashboards/project/networks/subnets/tests.py']",841,MERGED,534359,0,0,0.0,0.0,0
['doc/source/stable_api.rst'],15465,MERGED,195374,0,0,0.0,0.0,0
"['neutron/plugins/ml2/drivers/ovn/mech_driver/ovsdb/ovn_client.py', 'neutron/tests/unit/plugins/ml2/drivers/ovn/mech_driver/test_mech_driver.py', 'neutron/plugins/ml2/drivers/ovn/mech_driver/ovsdb/impl_idl_ovn.py', 'neutron/plugins/ml2/drivers/ovn/mech_driver/mech_driver.py']",11975,MERGED,836618,3,12,7.5,7.5,4
"['barbican_tempest_plugin/config.py', 'barbican_tempest_plugin/tests/rbac/__init__.py', 'barbican_tempest_plugin/tests/rbac/v1/base.py', 'barbican_tempest_plugin/tests/api/base.py', 'barbican_tempest_plugin/plugin.py', 'barbican_tempest_plugin/tests/rbac/v1/__init__.py', 'barbican_tempest_plugin/tests/rbac/v1/test_secrets.py']",9914,MERGED,774771,0,5,0.0,1.428571429,3
"['masakari/api/openstack/ha/notifications.py', 'masakari/api/openstack/ha/segments.py', 'masakari/api/openstack/wsgi.py']",28614,MERGED,727806,1,2,2.0,1.666666667,3
['contrib/devstack/lib/mistral'],8592,MERGED,220464,1,1,1.0,1.0,1
['api-ref/src/wadls/image-api/src/v2/common.ent'],19853,MERGED,282194,0,0,0.0,0.0,0
"['.zuul.yaml', 'playbooks/devstack/post.yaml']",2,MERGED,545507,1,13,7.0,7.0,2
"['senlin/tests/unit/apiv1/test_buildinfo.py', 'senlin/api/openstack/v1/build_info.py']",8246,MERGED,252725,0,0,0.0,0.0,0
['elements/puppet-stack-config/os-refresh-config/configure.d/50-puppet-stack-config'],4162,MERGED,348493,1,1,1.0,1.0,1
"['packages/deb/specs/nailgun-net-check/debian/control', 'packages/rpm/specs/nailgun-net-check.spec']",8907,MERGED,110298,0,0,0.0,0.0,0
['doc/user-guide/source/cli_launch_instances.rst'],14151,MERGED,290304,0,0,0.0,0.0,0
['keystone/common/cache/backends/redis_hash.py'],13055,ABANDONED,382576,0,0,0.0,0.0,0
['ironic/drivers/modules/agent.py'],10239,MERGED,124675,0,0,0.0,0.0,0
['common/deploy-steps.j2'],3153,ABANDONED,740277,82,82,82.0,82.0,1
['doc/source/release-notes/2023.2-bobcat.rst'],6737,MERGED,886106,0,0,0.0,0.0,0
"['roles/copy-release-tools-scripts/files/release-tools/make_branch.sh', 'roles/copy-release-tools-scripts/files/release-tools/add_release_note_page.sh']",2472,MERGED,609827,0,0,0.0,0.0,0
"['plugins/module_utils/openstack.py', 'changelogs/fragments/remove-default-for-interface.yml']",28619,NEW,889729,0,1,0.5,0.5,1
"['nova/templates/deployment-conductor.yaml', 'nova/templates/daemonset-compute.yaml', 'nova/templates/configmap-bin.yaml', 'nova/templates/deployment-scheduler.yaml']",11600,ABANDONED,459592,0,0,0.0,0.0,0
['goals/queens/split-tempest-plugins.rst'],12393,MERGED,541201,1,1,1.0,1.0,1
['upper-constraints.txt'],32926,ABANDONED,835215,554,554,554.0,554.0,1
"['oslo_messaging/_drivers/common.py', 'oslo_messaging/_drivers/impl_rabbit.py']",28522,MERGED,675693,1,9,5.0,5.0,2
"['nova/virt/libvirt/driver.py', 'nova/tests/virt/libvirt/test_driver.py']",5387,ABANDONED,123553,0,0,0.0,0.0,0
['zuul.d/project.yaml'],21420,ABANDONED,725307,14,14,14.0,14.0,1
"['vitrage/synchronizer/plugins/nova/zone/transformer.py', 'vitrage/synchronizer/plugins/nova/host/transformer.py', 'vitrage/entity_graph/consistency/__init__.py', 'vitrage/evaluator/actions/evaluator_event_transformer.py', 'vitrage/synchronizer/plugins/aodh/transformer.py', 'vitrage/synchronizer/plugins/nova/instance/transformer.py', 'vitrage/synchronizer/plugins/nagios/transformer.py', 'vitrage/tests/functional/entity_graph/consistency/test_consistency.py', 'vitrage/graph/utils.py', 'vitrage/synchronizer/plugins/static_physical/transformer.py', 'vitrage/entity_graph/consistency/service.py', 'vitrage/entity_graph/consistency/consistency_enforcer.py']",19122,MERGED,295101,0,0,0.0,0.0,0
"['releasenotes/source/yoga.rst', 'releasenotes/source/index.rst']",22816,MERGED,833131,0,0,0.0,0.0,0
"['lib/puppet/provider/neutron_metering_agent_config/ini_setting.rb', 'lib/puppet/type/neutron_metering_agent_config.rb', 'manifests/init.pp', 'examples/neutron.pp', 'manifests/agents/metering.pp', 'manifests/params.pp', 'spec/classes/neutron_agents_metering_spec.rb']",3153,MERGED,60656,0,0,0.0,0.0,0
['magnum/common/context.py'],20498,MERGED,834195,1,1,1.0,1.0,1
['designatedashboard/locale/zh_CN/LC_MESSAGES/django.po'],11131,MERGED,626103,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,440039,1,1,1.0,1.0,1
['monasca_analytics/spark/streaming_context.py'],12193,MERGED,692635,0,0,0.0,0.0,0
"['manila/share/api.py', 'manila/policies/shares.py']",32919,MERGED,920547,3,46,24.5,24.5,2
['heat_integrationtests/pre_test_hook.sh'],8833,MERGED,516584,8,8,8.0,8.0,1
['osprofiler/profiler.py'],3012,MERGED,259422,0,0,0.0,0.0,0
['tox.ini'],30615,ABANDONED,798623,0,0,0.0,0.0,0
"['manifests/db.pp', 'manifests/init.pp']",16679,ABANDONED,328618,0,0,0.0,0.0,0
['ceilometer/storage/impl_db2.py'],2860,MERGED,49095,0,0,0.0,0.0,0
"['mistral_lib/tests/test_serialization.py', 'mistral_lib/serialization.py']",8731,MERGED,461986,0,0,0.0,0.0,0
['openstack/tempest/tempest.spec.j2'],2062,MERGED,680668,0,0,0.0,0.0,0
"['debian/changelog', 'debian/compat', 'debian/control']",16896,MERGED,401569,0,0,0.0,0.0,0
"['watcher/tests/decision_engine/cluster/test_cinder_cdmc.py', 'watcher/decision_engine/model/collector/cinder.py', 'watcher/common/exception.py']",13111,MERGED,570092,0,3,0.0,1.0,1
"['zun/conf/container_driver.py', 'zun/tests/unit/api/controllers/v1/test_containers.py', 'zun/api/controllers/v1/containers.py']",22406,MERGED,548508,2,15,7.0,8.0,3
"['lib/ceilometer', 'lib/ironic', 'lib/ldap', 'lib/oslo', 'lib/nova', 'lib/nova_plugins/hypervisor-docker', 'lib/infra', 'exercises/aggregates.sh', 'lib/database', 'lib/heat', 'lib/keystone', 'lib/swift', 'lib/glance', 'lib/horizon', 'lib/databases/mysql', 'lib/cinder', 'lib/neutron', 'lib/template', 'lib/databases/postgresql', 'lib/rpc_backend', 'lib/tempest', 'lib/baremetal', 'exercises/boot_from_volume.sh', 'lib/tls', 'lib/apache', 'lib/trove']",2394,MERGED,49874,0,0,0.0,0.0,0
['neutron_dynamic_routing/services/bgp/bgp_plugin.py'],8313,ABANDONED,806177,3,3,3.0,3.0,1
['zuul.d/jobs.yaml'],11805,MERGED,609066,59,59,59.0,59.0,1
"['manila/test.py', 'tox.ini']",15334,MERGED,856344,3,8,5.5,5.5,2
"['tripleo_ansible/roles/backup_and_restore/molecule/default/converge.yml', 'tripleo_ansible/roles/backup_and_restore/tasks/setup_rear.yml', 'tripleo_ansible/roles/backup_and_restore/molecule/default/prepare.yml']",22954,MERGED,789611,0,2,0.0,0.666666667,1
['README.rst'],5314,MERGED,906056,0,0,0.0,0.0,0
"['senlin/engine/environment.py', 'senlin/common/config.py', 'senlin/tests/unit/engine/test_environment.py', 'setup.cfg']",23401,MERGED,529457,0,0,0.0,0.0,0
['devstack/plugin.sh'],15197,MERGED,424074,1,1,1.0,1.0,1
"['nova/tests/fixtures/nova.py', 'nova/test.py']",4690,MERGED,883317,1,15,8.0,8.0,2
"['accessbot/channels.yaml', 'gerritbot/channels.yaml']",333,ABANDONED,347522,3,139,71.0,71.0,2
"['gerrit/acls/openstack/service-registry.config', 'gerritbot/channels.yaml', 'gerrit/projects.yaml', 'zuul/layout.yaml']",2750,MERGED,278612,0,342,106.5,138.75,3
['templates/fast-forward-upgrade/overcloud_system_upgrade.sh.j2'],20172,MERGED,740930,0,0,0.0,0.0,0
['tox.ini'],5803,MERGED,75351,0,0,0.0,0.0,0
['metadata.json'],9414,MERGED,630826,1,1,1.0,1.0,1
"['templates/nova.conf.j2', 'defaults/main.yml', 'vars/main.yml']",28619,MERGED,887849,7,59,35.0,33.66666667,3
"['climate/db/migration/alembic_migrations/env.py', 'climate/db/migration/alembic_migrations/versions/icehouse_initial.py', 'climate/db/migration/README', 'climate/tests/db/migration/test_migrations.conf', 'climate/db/migration/cli.py', 'climate/tests/db/migration/test_migrations.py', 'climate/tests/db/migration/test_migrations_base.py', 'requirements.txt', 'climate/tests/db/migration/__init__.py', 'contrib/devstack/lib/climate', 'climate/db/migration/alembic.ini', 'climate/db/migration/alembic_migrations/versions/README', 'setup.cfg', 'climate/db/migration/alembic_migrations/script.py.mako']",9331,MERGED,75181,0,0,0.0,0.0,0
['upper-constraints.txt'],11131,ABANDONED,630029,448,448,448.0,448.0,1
"['doc/source/conf.py', 'doc/requirements.txt']",16523,MERGED,603006,0,0,0.0,0.0,0
['doc/source/stadium/sub_projects.rst'],13734,MERGED,242470,0,0,0.0,0.0,0
['deliverables/queens/magnum-ui.yaml'],20498,MERGED,599959,0,0,0.0,0.0,0
['doc/requirements.txt'],11131,MERGED,673626,0,0,0.0,0.0,0
"['releasenotes/source/train.rst', 'releasenotes/source/index.rst']",22816,MERGED,683446,0,0,0.0,0.0,0
"['tempest/stress/run_stress.py', 'tempest/api/volume/test_volumes_actions.py', 'tempest/test.py']",7872,MERGED,43444,0,0,0.0,0.0,0
['global-requirements.txt'],7805,ABANDONED,112517,3,3,3.0,3.0,1
['.zuul.yaml'],27153,MERGED,593012,1,1,1.0,1.0,1
['candidates/queens/TC/ildikov.txt'],9562,MERGED,510572,0,0,0.0,0.0,0
['smaug/api/openstack/wsgi.py'],17151,MERGED,260382,0,0,0.0,0.0,0
"['tacker/sol_refactored/objects/v2/instantiate_vnf_request.py', 'tacker/sol_refactored/controller/vnflcm_v2.py', 'tacker/sol_refactored/infra_drivers/openstack/heat_utils.py', 'tacker/sol_refactored/objects/v2/heal_vnf_request.py', 'tacker/sol_refactored/common/vnf_instance_utils.py', 'releasenotes/notes/add-v2-heal-api-1ffd18dea3904966.yaml', 'tacker/sol_refactored/test-tools/cli.py', 'tacker/sol_refactored/conductor/vnflcm_driver_v2.py', 'tacker/sol_refactored/infra_drivers/openstack/openstack.py', 'tacker/sol_refactored/common/lcm_op_occ_utils.py', 'tacker/sol_refactored/api/schemas/vnflcm_v2.py', 'tacker/tests/unit/sol_refactored/common/test_lcm_op_occ_utils.py', 'tacker/sol_refactored/objects/v2/vnf_lcm_op_occ.py', 'tacker/tests/unit/sol_refactored/infra_drivers/openstack/test_openstack.py', 'tacker/api/validation/parameter_types.py', 'tacker/sol_refactored/infra_drivers/openstack/userdata_default.py', 'tacker/sol_refactored/infra_drivers/openstack/userdata_utils.py', 'tacker/tests/unit/sol_refactored/controller/test_vnflcm_v2.py', 'tacker/sol_refactored/api/policies/vnflcm_v2.py', 'tacker/tests/unit/sol_refactored/conductor/test_vnflcm_driver_v2.py']",4149,MERGED,827189,0,0,0.0,0.0,0
"['neutron/services/trunk/rpc/server.py', 'neutron/tests/unit/services/trunk/rpc/test_server.py']",11975,MERGED,775099,2,2,2.0,2.0,2
['nova/tests/integrated/test_api_samples.py'],4598,MERGED,29608,0,0,0.0,0.0,0
['doc/source/configuration/reference/hosts.rst'],15197,MERGED,820653,3,3,3.0,3.0,1
['tempest/scenario/test_network_basic_ops.py'],6469,MERGED,393807,9,9,9.0,9.0,1
"['test/source/test_iptables_markov_chain.py', 'monasca_analytics/monanas.py', 'monasca_analytics/sml/svm_one_class.py', 'monasca_analytics/web_service/web_service_model.py', 'test/util/test_config_model.py', 'monasca_analytics/ldp/monasca_combine.py', 'test/source/test_markov_chain.py', 'monasca_analytics/util/validation_utils.py', 'monasca_analytics/ldp/monasca_aggregate.py', 'requirements.txt', 'monasca_analytics/sink/iptables_sqlite.py', 'monasca_analytics/config/validation.py', 'test/dsl/test_dsl.py', 'monasca_analytics/source/monasca_markov_chain.py', 'monasca_analytics/dsl/dsl.py', 'monasca_analytics/ingestor/cloud.py', 'monasca_analytics/voter/pick_index.py', 'monasca_analytics/source/iptables_markov_chain.py', 'monasca_analytics/ingestor/iptables.py', 'monasca_analytics/sink/sink_config_validator.py', 'test/source/test_kafka.py', 'monasca_analytics/web_service/request_handler.py', 'monasca_analytics/source/kafka.py', 'test/sink/test_base_sqlite.py', 'monasca_analytics/sink/stdout_sink.py', 'monasca_analytics/sink/file.py', 'monasca_analytics/sml/lingam.py', 'monasca_analytics/source/randoms.py', 'monasca_analytics/source/cloud_markov_chain.py', 'monasca_analytics/ldp/cloud_causality.py', 'monasca_analytics/ldp/monasca_derivative.py', 'test/sink/test_sink_config_validator.py', 'monasca_analytics/ldp/iptables_ldp.py']",21739,MERGED,336620,0,0,0.0,0.0,0
['manifests/init.pp'],9816,ABANDONED,813713,5,5,5.0,5.0,1
['manilaclient/v2/shell.py'],16643,MERGED,634337,16,16,16.0,16.0,1
"['requirements.txt', 'taskflow/utils/eventlet_utils.py', 'test-requirements.txt', 'taskflow/tests/unit/test_green_executor.py', 'setup.cfg']",1297,MERGED,56756,0,0,0.0,0.0,0
"['cinder/volume/drivers/rbd.py', 'releasenotes/notes/rbd-rbd_secret_uuid-fsid-95daee128f59c8e4.yaml', 'cinder/tests/unit/volume/drivers/test_rbd.py']",21129,MERGED,878168,0,11,4.0,5.0,2
['metadata.json'],9414,MERGED,717918,1,1,1.0,1.0,1
['releasenotes/config.yaml'],10342,MERGED,871787,0,0,0.0,0.0,0
