changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['ingress/Chart.yaml', 'ingress/templates/endpoints-ingress.yaml', 'ingress/requirements.yaml', 'ingress/templates/deployment-ingress.yaml', 'ingress/templates/service-ingress.yaml', 'ingress/templates/bin/_ingress-controller.sh.tpl', 'ingress/templates/configmap-services-udp.yaml', 'tools/deployment/developer/common/030-ingress.sh', 'tools/deployment/armada/multinode/armada-osh.yaml', 'tools/deployment/armada/multinode/armada-ceph.yaml', 'ingress/templates/bin/_ingress-vip-keepalived.sh.tpl', 'ingress/templates/configmap-bin.yaml', 'ingress/templates/ingress.yaml', 'ingress/templates/bin/_ingress-error-pages.sh.tpl', 'tools/deployment/armada/multinode/armada-lma.yaml', 'tools/deployment/multinode/020-ingress.sh', 'ingress/templates/configmap-conf.yaml', 'ingress/templates/service-ingress-metrics-exporter.yaml', 'ingress/templates/configmap-services-tcp.yaml', 'ingress/templates/job-image-repo-sync.yaml', 'tools/deployment/armada/multinode/armada-cluster-ingress.yaml', 'ingress/templates/service-error.yaml', 'ingress/templates/bin/_ingress-vip-routed.sh.tpl', 'ingress/templates/deployment-error.yaml', 'ingress/values.yaml']",23928,MERGED,585551,0,4,0.0,0.44,6
"['playbooks/networking-bgpvpn-bagpipe-dsvm-functional/run.yaml', 'playbooks/networking-bgpvpn-bagpipe-dsvm-install/post.yaml', 'playbooks/networking-bgpvpn-bagpipe-dsvm-install/run.yaml', 'playbooks/networking-bgpvpn-dsvm-install/post.yaml', '.zuul.yaml', 'playbooks/networking-bgpvpn-bagpipe-dsvm-functional/post.yaml', 'playbooks/networking-bgpvpn-dsvm-functional/run.yaml', 'playbooks/networking-bgpvpn-dsvm-functional/post.yaml', 'playbooks/networking-bgpvpn-dsvm-install/run.yaml']",6547,MERGED,601359,0,1,0.0,0.111111111,1
['pymod2pkg/__init__.py'],8556,MERGED,764576,13,13,13.0,13.0,1
"['neutron/db/migration/__init__.py', 'neutron/db/migration/alembic_migrations/versions/yoga/expand/34cf8b009713_add_router_ndp_proxy_table.py', 'neutron/db/migration/cli.py']",16688,MERGED,833377,0,10,3.0,4.333333333,2
"['magnum/objects/service.py', 'magnum/db/sqlalchemy/alembic/versions/2b5f24dd95de_rename_service_port.py', 'magnum/tests/unit/db/test_service.py', 'magnum/db/sqlalchemy/api.py', 'magnum/tests/unit/objects/test_service.py', 'magnum/tests/unit/api/utils.py', 'magnum/tests/unit/api/controllers/v1/test_service.py', 'magnum/db/sqlalchemy/models.py', 'magnum/tests/unit/db/utils.py', 'magnum/api/controllers/v1/service.py']",10206,MERGED,178519,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,377544,2,2,2.0,2.0,1
"['jenkins/jobs/projects.yaml', 'jenkins/jobs/translation-jobs.yaml']",6547,MERGED,461352,0,531,265.5,265.5,1
['lib/heat'],5733,MERGED,30651,0,0,0.0,0.0,0
"['requirements.txt', 'magnum/tests/unit/conductor/handlers/test_bay_conductor.py', 'magnum/conductor/scale_manager.py', 'magnum/conductor/handlers/bay_conductor.py', 'magnum/tests/unit/conductor/test_scale_manager.py']",13248,MERGED,333188,0,4,0.0,1.0,2
['reference/projects.yaml'],11655,MERGED,787565,519,519,519.0,519.0,1
['tests/setup_gate.sh'],14200,ABANDONED,882280,11,11,11.0,11.0,1
"['manifests/wsgi/apache.pp', 'releasenotes/notes/wsgi-apache-remove-ensure_package-c9149ffca5531847.yaml']",9816,MERGED,842029,0,3,1.5,1.5,1
['spec/spec_helper.rb'],9816,MERGED,897908,0,0,0.0,0.0,0
"['magnum/db/sqlalchemy/api.py', 'magnum/db/api.py']",5638,MERGED,153762,0,0,0.0,0.0,0
"['trove/common/cfg.py', 'setup.cfg', 'tox.ini', 'etc/trove/trove-config-generator.conf']",12609,ABANDONED,237275,0,11,2.0,3.75,3
['defaults/main.yml'],7353,MERGED,583234,12,12,12.0,12.0,1
"['debian/changelog', 'debian/control']",6476,MERGED,380700,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,412140,1,1,1.0,1.0,1
['puppet/services/heat-api-cfn.yaml'],23805,MERGED,386666,3,3,3.0,3.0,1
['nailgun/nailgun/settings.yaml'],14168,MERGED,185926,0,0,0.0,0.0,0
['nova/objects/flavor.py'],4690,MERGED,124492,0,0,0.0,0.0,0
['.testr.conf'],5689,MERGED,729149,0,0,0.0,0.0,0
['specs/kilo/drop-hadoop-2.3-support.rst'],7125,MERGED,126477,0,0,0.0,0.0,0
['.zuul.yaml'],6873,MERGED,700077,59,59,59.0,59.0,1
"['akanda/rug/main.py', 'akanda/rug/event.py', 'devstack/files/debs/akanda-rug', 'akanda/rug/coordination.py', 'akanda/rug/worker.py', 'akanda/rug/common/hash_ring.py']",1420,MERGED,195366,0,0,0.0,0.0,0
['trove_dashboard/version.py'],17685,ABANDONED,894995,1,1,1.0,1.0,1
"['doc/source/financial/meeting-notes-november-28-2017.pdf', 'doc/source/financial/meeting-notes-december-5-2017-and-before.pdf', 'doc/source/financial/meeting-notes-december-12-2017.pdf', 'doc/source/financial/meeting-notes-december-19-2017.pdf']",27527,ABANDONED,529237,0,0,0.0,0.0,0
"['nailgun/nailgun/test/unit/fuel_statistics_tests/test_installation_info.py', 'nailgun/nailgun/statistics/fuel_statistics/installation_info.py', 'nailgun/nailgun/fixtures/openstack.yaml', 'nailgun/nailgun/settings.yaml', 'nailgun/nailgun/statistics/fuel_statistics/tasks_params_white_lists.py', 'docs/devops.rst']",7745,MERGED,285328,1,8,1.5,3.0,6
['.gitignore'],11131,MERGED,607217,0,0,0.0,0.0,0
"['skyline_console/__main__.py', 'skyline_console/__init__.py']",27809,MERGED,800429,0,0,0.0,0.0,0
"['requirements.txt', 'tempest/clients.py', 'tempest/tests/services/fake_client.py', 'tempest/exceptions.py', 'tempest/tests/services/test_clients.py']",1921,MERGED,260076,0,2,0.0,0.8,2
['scripts/scripts-library.sh'],6816,MERGED,511818,44,44,44.0,44.0,1
"['watcher/decision_engine/planner/node_resource_consolidation.py', 'watcher/tests/decision_engine/planner/test_node_resource_consolidation.py']",21692,MERGED,681222,0,0,0.0,0.0,0
"['glance_store/tests/unit/test_opts.py', 'glance_store/_drivers/swift/store.py', 'glance_store/tests/unit/test_swift_store.py', 'glance_store/tests/unit/test_swift_store_multibackend.py']",17031,NEW,788233,2,4,2.0,2.5,4
['pom.xml'],27361,ABANDONED,533568,1,1,1.0,1.0,1
"['hyperv/tests/unit/cluster/test_driver.py', 'hyperv/nova/cluster/driver.py']",8213,MERGED,375600,0,0,0.0,0.0,0
"['doc/conf.py', 'setup.cfg', 'kolla/common/config.py']",2834,MERGED,296662,0,1,0.0,0.333333333,1
"['releasenotes/notes/.placeholder', 'releasenotes/source/unreleased.rst', '.gitignore', 'test-requirements.txt', 'releasenotes/source/_static/.placeholder', 'releasenotes/source/_templates/.placeholder', 'releasenotes/source/index.rst', 'tox.ini', 'releasenotes/source/conf.py']",6816,MERGED,303760,0,0,0.0,0.0,0
"['roles/validations/vars/main.yaml', 'validations_common/roles/check_rsyslog/tasks/main.yaml']",32926,MERGED,852589,0,2,1.0,1.0,1
['trove/instance/views.py'],9895,MERGED,74487,0,0,0.0,0.0,0
"['tools/tox_install.sh', 'tox.ini']",12898,MERGED,413314,0,0,0.0,0.0,0
['doc/source/api/reference/secrets.rst'],7973,MERGED,339764,0,0,0.0,0.0,0
['global-requirements.txt'],6676,MERGED,132411,4,4,4.0,4.0,1
['doc/config-reference/compute/section_hypervisor_vmware.xml'],9454,MERGED,185090,0,0,0.0,0.0,0
"['api-ref/src/wadls/object-api/src/os-object-api-1.0.wadl', 'api-ref/src/wadls/object-api/src/common.ent', 'api-ref/src/docbkx/ch_objectstorage-v1.xml', 'api-ref/src/wadls/object-api/src/samples/info_response.json']",17207,MERGED,212286,0,0,0.0,0.0,0
['keystoneauth1/identity/v3/__init__.py'],91,MERGED,344628,0,0,0.0,0.0,0
['senlin/tests/unit/test_common_context.py'],16051,MERGED,342869,0,0,0.0,0.0,0
['bandit/core/context.py'],10670,MERGED,219410,1,1,1.0,1.0,1
['CONTRIBUTING.rst'],16708,MERGED,696001,0,0,0.0,0.0,0
['tests/group_vars/all_containers.yml'],28619,MERGED,666641,2,2,2.0,2.0,1
"['etc/glance-glare-paste.ini', 'glance/api/glare/versions.py', 'glance/api/glare/v1/__init__.py', 'glance/common/glare/notifier.py', 'glance/glare/engine.py', 'glance/api/glare/v1/router.py', 'glance/api/glare/v1/glare.py', 'requirements.txt', 'glance/objects/fields.py', 'glance/objects/__init__.py', 'glance/api/middleware/version_negotiation.py', 'glance/objects/image.py', 'glance/common/glare/exception.py', 'glance/objects/base.py']",11391,ABANDONED,292327,0,4,0.0,0.357142857,2
['openstack/openstack-macros/macros.openstack-rdo'],10384,MERGED,619042,4,4,4.0,4.0,1
['doc/source/man/heat-engine.rst'],16277,MERGED,189542,0,0,0.0,0.0,0
"['tempest/api/image/v2/admin/test_images.py', 'tempest/common/waiters.py']",19138,MERGED,745712,0,7,3.5,3.5,1
