changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['.gitreview'],22816,MERGED,542441,0,0,0.0,0.0,0
"['requirements.txt', 'ironic/common/pxe_utils.py', 'ironic/tests/unit/common/test_pxe_utils.py']",12640,MERGED,780398,3,13,6.0,7.333333333,3
['monasca_agent/collector/checks_d/libvirt.py'],12542,MERGED,523059,0,0,0.0,0.0,0
"['global-requirements.txt', 'upper-constraints.txt']",9717,MERGED,249216,51,115,83.0,83.0,2
['scripts/requirements.sh'],8863,MERGED,703196,3,3,3.0,3.0,1
"['spec/common_spec.rb', 'templates/default/ceilometer.conf.erb']",7128,MERGED,188894,0,0,0.0,0.0,0
['README.md'],30561,MERGED,731832,0,0,0.0,0.0,0
"['debian/changelog', 'debian/control']",6476,MERGED,378427,0,0,0.0,0.0,0
['manila_tempest_tests/tests/scenario/manager.py'],33732,MERGED,834817,2,2,2.0,2.0,1
"['nova/virt/libvirt/volume/net.py', 'nova/tests/unit/virt/libvirt/volume/test_net.py']",6873,MERGED,472266,1,1,1.0,1.0,2
['README.rst'],29423,NEW,628087,0,0,0.0,0.0,0
['.zuul.yaml'],3153,MERGED,534753,23,23,23.0,23.0,1
['tools/test-setup.sh'],6547,MERGED,427730,0,0,0.0,0.0,0
['doc/source/admin/freezer-api-install.rst'],26285,MERGED,744401,0,0,0.0,0.0,0
"['tests/check-config.sh', 'tests/run.yml']",14826,MERGED,649612,0,10,5.0,5.0,1
['.gitignore'],10873,ABANDONED,516379,0,0,0.0,0.0,0
"['tools/roles_data_validation.sh', 'test-requirements.txt', 'releasenotes/notes/roles-data-validation-7845702b5ed85366.yaml', 'tools/yaml-validate.py', 'tox.ini', 'tools/roles_data_generate.sh']",14985,MERGED,472731,0,3,0.0,0.5,1
"['tests/testmods/unicode_opt.py', 'tests/testmods/fbar_foo_opt.py', 'tests/testmods/fblaa_opt.py', 'tests/testmods/__init__.py', 'tests/testmods/baar_baa_opt.py', 'tests/testmods/bar_foo_opt.py', 'tests/testmods/blaa_opt.py', 'tests/testmods/fbaar_baa_opt.py']",1669,MERGED,243579,0,0,0.0,0.0,0
"['src/config.yaml', 'osci.yaml', 'charmcraft.yaml', 'src/metadata.yaml', 'tox.ini']",20870,MERGED,835259,0,1,0.0,0.4,2
['etc/venus/venus.conf'],30455,MERGED,843983,0,0,0.0,0.0,0
"['fuelweb_test/tests/tests_upgrade/test_upgrade_chains.py', 'fuelweb_test/tests/tests_upgrade/test_upgrade.py', 'fuelweb_test/run_tests.py', 'fuelweb_test/tests/tests_upgrade/__init__.py']",10136,MERGED,205446,0,0,0.0,0.0,0
['specs/ocata/config-grouping-options.rst'],8688,ABANDONED,394995,0,0,0.0,0.0,0
['zuul.d/projects.yaml'],1,MERGED,589669,421,421,421.0,421.0,1
['network/config/bond-with-vlans/compute.yaml'],12398,MERGED,213861,1,1,1.0,1.0,1
