changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['cinder/tests/test_storwize_svc.py', 'cinder/volume/drivers/storwize_svc.py']",4355,MERGED,37653,0,0,0.0,0.0,0
"['api-ref/source/parameters.yaml', 'manila/api/common.py', 'manila/api/v2/share_group_types.py', 'releasenotes/notes/bp-support-group-spec-search-share-group-type-api-df55d056b622ced7.yaml', 'manila/api/openstack/api_version_request.py', 'manila/api/v2/share_types.py', 'manila/tests/share_group/test_share_group_types.py', 'manila/api/openstack/rest_api_version_history.rst', 'api-ref/source/share-group-types.inc']",6413,MERGED,821002,0,28,4.0,7.555555556,7
"['manifests/agents/l3.pp', 'spec/classes/quantum_agents_l3_spec.rb']",3153,MERGED,40263,0,0,0.0,0.0,0
['goals/ocata/remove-incubated-oslo-code.rst'],9664,MERGED,392877,0,0,0.0,0.0,0
"['zuul.d/project.yaml', 'neutron/version.py']",1131,ABANDONED,902447,0,46,23.0,23.0,1
['doc/requirements.txt'],14985,MERGED,795370,0,0,0.0,0.0,0
"['nova/tests/unit/policies/test_lock_server.py', 'nova/policy.py']",8556,ABANDONED,717945,0,1,0.5,0.5,1
['playbooks/prepare-node-common.yaml'],9816,MERGED,916319,9,9,9.0,9.0,1
['upper-constraints.txt'],11131,MERGED,804965,538,538,538.0,538.0,1
['metadata.json'],16137,MERGED,715814,2,2,2.0,2.0,1
['playbooks/tripleo-ci/run-provider.yml'],10969,MERGED,756374,1,1,1.0,1.0,1
['tasks/lxc_apparmor.yml'],23163,MERGED,604420,5,5,5.0,5.0,1
"['releasenotes/source/queens.rst', 'releasenotes/source/index.rst']",22816,MERGED,538985,0,0,0.0,0.0,0
"['openstack_dashboard/locale/fr/LC_MESSAGES/django.po', 'openstack_dashboard/locale/en_GB/LC_MESSAGES/django.po', 'openstack_dashboard/locale/sr/LC_MESSAGES/django.po', 'openstack_dashboard/locale/pl_PL/LC_MESSAGES/django.po', 'openstack_dashboard/locale/de/LC_MESSAGES/django.po', 'openstack_dashboard/locale/cs/LC_MESSAGES/django.po', 'openstack_dashboard/locale/nl_NL/LC_MESSAGES/django.po', 'openstack_dashboard/locale/en/LC_MESSAGES/django.po', 'openstack_dashboard/locale/hi/LC_MESSAGES/django.po', 'openstack_dashboard/locale/ja/LC_MESSAGES/django.po', 'openstack_dashboard/locale/ko_KR/LC_MESSAGES/django.po', 'openstack_dashboard/locale/ru/LC_MESSAGES/django.po', 'openstack_dashboard/locale/es/LC_MESSAGES/django.po', 'openstack_dashboard/locale/zh_CN/LC_MESSAGES/django.po', 'openstack_dashboard/locale/zh_TW/LC_MESSAGES/django.po', 'openstack_dashboard/locale/pt_BR/LC_MESSAGES/django.po', 'openstack_dashboard/locale/en_AU/LC_MESSAGES/django.po']",11131,MERGED,145134,0,0,0.0,0.0,0
"['swift/cli/shard-info.py', 'swift/obj/updater.py', 'swift/container/server.py', 'test/unit/obj/test_server.py', 'test/unit/container/test_server.py', 'test/unit/container/test_backend.py', 'swift/container/backend.py', 'test/unit/obj/test_updater.py']",7847,MERGED,558626,0,1,0.0,0.125,1
['requirements.txt'],11131,ABANDONED,443892,0,0,0.0,0.0,0
"['nova/network/neutronv2/api.py', 'nova/tests/unit/network/test_neutronv2.py', 'nova/exception.py', 'nova/tests/functional/api_sample_tests/test_networks.py', 'nova/tests/unit/api/openstack/test_wsgi.py', 'nova/api/openstack/extensions.py']",20734,ABANDONED,327706,1,10,2.5,3.666666667,6
