changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['.zuul.yaml'],16137,ABANDONED,598528,4,4,4.0,4.0,1
['tools/ovn_migration/tripleo_environment/ovn_migration.sh'],6773,MERGED,807737,0,0,0.0,0.0,0
['specs/liberty/approved/service-status-notification.rst'],9708,MERGED,182350,0,0,0.0,0.0,0
['solumclient/common/yamlutils.py'],21387,ABANDONED,429157,0,0,0.0,0.0,0
['sahara/locale/ja/LC_MESSAGES/sahara-log-critical.po'],11131,MERGED,126812,0,0,0.0,0.0,0
['tox.ini'],9414,ABANDONED,549074,1,1,1.0,1.0,1
['cinder/tests/unit/volume/drivers/huawei/test_huawei_drivers.py'],4523,MERGED,501378,0,0,0.0,0.0,0
"['sushy/auth.py', 'sushy/main.py', 'releasenotes/notes/handle-basic-auth-access-errors-393b368b31f5cad2.yaml', 'sushy/connector.py', 'sushy/tests/unit/test_connector.py']",11655,MERGED,851061,0,3,1.0,1.2,3
"['releasenotes/notes/l3-support-ecmp-91a8aa61e3a73037.yaml', 'neutron_lib/api/definitions/ecmp_routes.py']",9816,MERGED,906929,0,0,0.0,0.0,0
"['magnum_tempest_plugin/tests/api/v1/test_cluster.py', 'magnum_tempest_plugin/tests/api/v1/clients/cluster_client.py']",6484,MERGED,736936,2,3,2.5,2.5,2
['test-requirements.txt'],7102,MERGED,328169,6,6,6.0,6.0,1
"['releasenotes/source/zed.rst', 'releasenotes/source/index.rst']",22816,MERGED,858173,0,3,1.5,1.5,1
"['nailgun/nailgun/task/task.py', 'nailgun/nailgun/test/unit/test_logs_handlers.py', 'nailgun/nailgun/api/v1/handlers/logs.py', 'nailgun/nailgun/api/v1/urls.py', 'nailgun/nailgun/task/manager.py']",8907,MERGED,163397,0,1,1.0,0.6,3
['novaclient/v1_1/shell.py'],6917,MERGED,26376,0,0,0.0,0.0,0
"['neutron/agent/linux/iptables_manager.py', 'neutron/tests/unit/agent/linux/test_iptables_manager.py']",1131,MERGED,519724,0,2,1.0,1.0,1
['openstack/os-resource-classes/os-resource-classes.spec.j2'],28654,MERGED,664805,0,0,0.0,0.0,0
"['cinder/tests/volume/drivers/netapp/eseries/test_client.py', 'cinder/volume/drivers/netapp/eseries/client.py', 'cinder/tests/volume/drivers/netapp/eseries/__init__.py']",177,MERGED,143432,0,0,0.0,0.0,0
"['doc/source/index.rst', 'doc/source/conf.py']",2472,ABANDONED,491866,0,2,1.0,1.0,1
"['cinder/tests/unit/volume/drivers/dell_emc/unity/test_adapter.py', 'cinder/volume/drivers/dell_emc/unity/utils.py', 'cinder/volume/drivers/dell_emc/unity/driver.py', 'cinder/tests/unit/volume/drivers/dell_emc/unity/test_client.py', 'doc/source/configuration/block-storage/drivers/dell-emc-unity-driver.rst', 'cinder/tests/unit/volume/drivers/dell_emc/unity/test_utils.py']",26114,NEW,723368,0,0,0.0,0.0,0
['cinder/cmd/volume_usage_audit.py'],16137,MERGED,247344,0,0,0.0,0.0,0
['setup.cfg'],6159,MERGED,57721,0,0,0.0,0.0,0
"['cinder/tests/unit/windows/test_windows.py', 'cinder/volume/drivers/windows/windows.py', 'cinder/volume/drivers/windows/windows_utils.py']",8543,ABANDONED,180123,0,0,0.0,0.0,0
"['nova/tests/unit/compute/test_rpcapi.py', 'nova/virt/libvirt/driver.py', 'nova/compute/rpcapi.py', 'nova/tests/unit/virt/libvirt/test_driver.py']",4393,MERGED,145292,0,1,0.0,0.25,1
['deployment/puppet/osnailyfacter/manifests/database/database.pp'],11090,MERGED,302975,1,1,1.0,1.0,1
"['keystone/identity/core.py', 'releasenotes/notes/bug-1801873-0eb9a5ec3e801190.yaml', 'keystone/identity/shadow_backends/sql.py']",8482,MERGED,648825,0,6,2.0,2.666666667,2
['tox.ini'],6547,MERGED,91971,0,0,0.0,0.0,0
['nova/tests/unit/virt/libvirt/test_driver.py'],8802,ABANDONED,190017,3,3,3.0,3.0,1
['test-vars.yml'],26405,MERGED,549291,43,43,43.0,43.0,1
"['src/tox.ini', 'tox.ini']",11805,ABANDONED,867713,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,488133,0,0,0.0,0.0,0
"['doc/source/index.rst', 'doc/source/overview.rst', 'README.rst', '.zuul.yaml', 'stack.sh']",13252,MERGED,885467,0,91,5.0,35.0,4
"['inc/python', 'lib/infra']",4190,MERGED,198579,3,4,3.5,3.5,2
