changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['tasks/common/undercloud_prerequisites.yaml'],16615,ABANDONED,709545,0,0,0.0,0.0,0
['keystone/tests/core.py'],7725,MERGED,73024,0,0,0.0,0.0,0
"['test-requirements.txt', 'doc/requirements.txt', 'tox.ini']",17130,MERGED,556604,0,6,0.0,2.0,1
"['nova/tests/unit/test_metadata.py', 'nova/api/metadata/base.py']",9708,MERGED,771407,5,5,5.0,5.0,2
['nailgun/nailgun/task/manager.py'],19234,ABANDONED,408516,8,8,8.0,8.0,1
['setup.cfg'],31825,MERGED,788395,0,0,0.0,0.0,0
"['nova/virt/libvirt/driver.py', 'nova/tests/unit/virt/libvirt/test_driver.py']",10135,MERGED,726862,68,93,80.5,80.5,2
"['doc/arch-design-draft/source/conf.py', 'doc/config-reference/source/conf.py', 'tools/fonts/CartoGothicStd-Italic.ttf', 'doc/image-guide/source/conf.py', 'tools/fonts/CartoGothicStd-Book.ttf', 'doc/arch-design/source/conf.py', 'doc/cli-reference/source/conf.py', 'doc/contributor-guide/source/conf.py', 'tools/fonts/CartoGothicStd-BoldItalic.ttf', 'doc/install-guide-debconf/source/conf.py', 'doc/admin-guide/source/conf.py', 'tools/fonts/FontSite License.txt', 'doc/ops-guide/source/conf.py', 'bindep.txt', 'doc/install-guide/source/conf.py', 'doc/ha-guide/source/conf.py', 'doc/user-guide/source/conf.py', 'tools/fonts/CartoGothicStd-Bold.ttf', 'doc/networking-guide/source/conf.py']",14482,MERGED,430549,0,3,0.0,0.789473684,9
['spec/defines/pacemaker_stonith_fence_ipmilan_spec.rb'],9257,ABANDONED,505686,0,0,0.0,0.0,0
['ansible/roles/mariadb/templates/galera.cnf.j2'],19930,MERGED,455154,0,0,0.0,0.0,0
['tempest_lib/cli/base.py'],1849,ABANDONED,151056,0,0,0.0,0.0,0
['releasenotes/source/conf.py'],3153,MERGED,499329,0,0,0.0,0.0,0
"['magnum/drivers/k8s_fedora_atomic_v1/templates/kubecluster.yaml', 'doc/source/user/index.rst', 'magnum/drivers/k8s_fedora_atomic_v1/templates/kubeminion.yaml', 'magnum/tests/unit/drivers/test_template_definition.py', 'magnum/drivers/heat/k8s_fedora_template_def.py', 'magnum/drivers/common/templates/kubernetes/fragments/enable-auto-healing.sh', 'magnum/drivers/k8s_fedora_atomic_v1/templates/kubemaster.yaml', 'magnum/drivers/common/templates/kubernetes/fragments/write-heat-params-master.sh']",29425,MERGED,666623,0,6,2.0,2.25,5
"['hacking/checks/other.py', '.zuul.yaml', 'integration-test/test.sh']",8864,MERGED,874516,0,3,1.0,1.333333333,2
['cinder/tests/unit/volume/drivers/test_rbd.py'],4523,MERGED,850548,4,4,4.0,4.0,1
"['cinder/db/sqlalchemy/api.py', 'cinder/tests/test_volume.py', 'cinder/db/sqlalchemy/models.py']",6969,MERGED,44868,0,0,0.0,0.0,0
['nova/openstack/common/strutils.py'],9311,ABANDONED,120231,0,0,0.0,0.0,0
['sahara/plugins/mapr/services/oozie/oozie.py'],18552,MERGED,515313,3,3,3.0,3.0,1
['requirements.txt'],11131,MERGED,386372,1,1,1.0,1.0,1
"['manila/share/drivers/huawei/huawei_utils.py', 'manila/share/drivers/huawei/v3/connection.py', 'manila/share/drivers/huawei/v3/helper.py', 'manila/share/drivers/huawei/v3/smartx.py', 'manila/share/drivers/huawei/constants.py', 'manila/tests/share/drivers/huawei/test_huawei_nas.py']",15100,MERGED,202000,0,0,0.0,0.0,0
['gerrit/projects.yaml'],11131,MERGED,301455,143,143,143.0,143.0,1
['neutron/plugins/ml2/plugin.py'],6558,MERGED,46796,0,0,0.0,0.0,0
"['nova/db/sqlalchemy/migrate_repo/versions/255_update_instances_project_id_index.py', 'nova/db/sqlalchemy/migrate_repo/versions/274_update_instances_project_id_index.py', 'nova/db/sqlalchemy/migrate_repo/versions/255_placeholder.py']",5803,MERGED,160195,0,0,0.0,0.0,0
['doc/install-guide/section_nova-controller.xml'],9162,ABANDONED,55780,0,0,0.0,0.0,0
"['nova/tests/objects/test_flavor.py', 'nova/tests/virt/vmwareapi/test_vmwareapi_volumeops.py', 'nova/tests/conductor/test_conductor.py', 'nova/tests/virt/xenapi/image/test_vdi_through_dev.py', 'nova/tests/virt/libvirt/test_libvirt_vif.py']",1653,ABANDONED,64989,0,0,0.0,0.0,0
"['tacker/vm/tosca/lib/tacker_nfv_defs.yaml', 'tacker/vm/tosca/lib/tacker_defs.yaml']",16511,MERGED,316323,0,0,0.0,0.0,0
"['saharaclient/openstack/common/__init__.py', 'saharaclient/openstack/common/strutils.py', 'saharaclient/openstack/common/gettextutils.py']",7555,MERGED,96934,0,0,0.0,0.0,0
['lower-constraints.txt'],8556,MERGED,744075,1,1,1.0,1.0,1
['doc/source/contributing.rst'],27898,MERGED,619518,0,0,0.0,0.0,0
"['glance/common/wsgi.py', 'bin/glance-registry', 'bin/glance-api']",6159,MERGED,26074,0,0,0.0,0.0,0
['openstack_dashboard/dashboards/project/volumes/templates/volumes/volumes/_limits.html'],6706,ABANDONED,98856,0,0,0.0,0.0,0
"['releasenotes/source/yoga.rst', 'releasenotes/source/index.rst']",22816,MERGED,832586,0,0,0.0,0.0,0
"['tests/bundles/jammy-yoga-cmr-vault.yaml', 'tests/bundles/focal-xena.yaml', 'tests/bundles/focal-yoga.yaml', 'tests/bundles/focal-vault.yaml', 'tests/bundles/jammy-vault.yaml', 'tests/bundles/jammy-yoga.yaml', 'tests/bundles/impish-xena.yaml']",20870,MERGED,845971,0,0,0.0,0.0,0
"['puppet/controller.yaml', 'puppet/manifests/overcloud_controller_pacemaker.pp', 'puppet/controller-post.yaml']",20172,MERGED,319430,8,76,68.0,50.66666667,3
"['releasenotes/notes/magnum-trustee-keystone-region-name-002162a45f855faf.yaml', 'ansible/roles/magnum/templates/magnum.conf.j2']",15197,MERGED,737905,0,0,0.0,0.0,0
['ironicclient/tests/unit/test_shell.py'],6773,MERGED,232633,0,0,0.0,0.0,0
"['test-requirements.txt', 'neutronclient/tests/functional/hooks/post_test_hook.sh', '.stestr.conf']",21798,MERGED,512984,0,3,0.0,1.0,1
['nailgun/static/views/custom_controls.jsx'],9730,MERGED,232515,0,0,0.0,0.0,0
['tripleoclient/v1/overcloud_deploy.py'],4571,MERGED,257076,19,19,19.0,19.0,1
"['deployment/puppet/openstack_tasks/manifests/openstack_cinder/openstack_cinder.pp', 'tests/noop/spec/hosts/openstack-cinder/openstack-cinder_spec.rb']",14200,MERGED,367803,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,206849,0,0,0.0,0.0,0
"['cinder/tests/unit/volume/drivers/inspur/instorage/test_iscsi_driver.py', 'cinder/tests/unit/volume/drivers/inspur/instorage/fakes.py', 'cinder/volume/drivers/inspur/instorage/instorage_common.py', 'cinder/volume/drivers/inspur/instorage/replication.py']",9816,MERGED,907419,0,1,0.0,0.25,1
"['neutron/agent/l3/router_info.py', 'neutron/agent/l3/legacy_router.py']",11975,ABANDONED,546916,0,3,1.5,1.5,1
