changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['.zuul.yaml', 'playbooks/integration/run.yaml', 'playbooks/integration/centos-image.yaml']",10239,MERGED,580588,0,0,0.0,0.0,0
['zuul.d/jobs.yaml'],6816,MERGED,525154,21,21,21.0,21.0,1
['nova/compute/manager.py'],1653,MERGED,130966,1,1,1.0,1.0,1
['.dnm'],9816,ABANDONED,804595,0,0,0.0,0.0,0
"['octavia/tests/functional/api/v2/test_pool.py', 'octavia/api/v2/controllers/pool.py', 'octavia/tests/functional/api/v2/test_l7rule.py', 'octavia/api/v2/controllers/l7rule.py', 'releasenotes/notes/fixed-PENDING_UPDATE-on-provider-errors-40a03adc8ef82a54.yaml']",29244,MERGED,854228,0,11,5.0,6.2,4
['metadata.json'],9414,ABANDONED,393047,0,0,0.0,0.0,0
['doc/source/support-matrix.ini'],6873,MERGED,169086,0,0,0.0,0.0,0
"['heatclient/tests/unit/v1/test_stacks.py', 'heatclient/tests/unit/v1/test_actions.py', '.idea/python-heatclient.iml', '.idea/misc.xml', 'heatclient/tests/unit/common/test_utils.py', '.idea/vcs.xml', 'heatclient/tests/unit/common/test_resource_formatter.py', '.idea/modules.xml', '.idea/workspace.xml', 'heatclient/tests/unit/v1/test_software_deployments.py', 'heatclient/tests/unit/v1/test_template_versions.py', 'heatclient/tests/unit/v1/test_resource_types.py', 'heatclient/tests/unit/common/test_environment_format.py', 'heatclient/tests/unit/common/test_event_utils.py', 'heatclient/tests/unit/common/test_openstack_common.py', 'heatclient/tests/unit/v1/test_software_configs.py', '.project', 'heatclient/tests/unit/v1/test_events.py', 'heatclient/tests/unit/common/test_format_utils.py', 'heatclient/tests/unit/common/test_template_utils.py', 'heatclient/tests/unit/v1/test_resources.py', 'heatclient/tests/unit/common/test_template_format.py', 'heatclient/tests/unit/v1/test_service.py', 'heatclient/tests/unit/v1/test_deployment_utils.py', 'heatclient/tests/unit/v1/test_build_info.py', 'heatclient/tests/unit/common/test_common_http.py']",22863,NEW,450654,0,0,0.0,0.0,0
"['.zuul.yaml', 'tox.ini']",8556,MERGED,587732,6,8,7.0,7.0,2
"['ceilometer/api/app.py', 'ceilometer/api/config.py']",9708,MERGED,68166,0,0,0.0,0.0,0
"['sushy_tools/emulator/main.py', 'sushy_tools/emulator/drivers/libvirtdriver.py', 'doc/source/admin/emulator.conf', 'sushy_tools/tests/unit/emulator/test_nova.py', 'sushy_tools/tests/unit/emulator/test_libvirt.py', 'sushy_tools/emulator/drivers/novadriver.py']",26340,MERGED,620605,0,2,0.0,0.333333333,1
['oslo/db/sqlalchemy/test_migrations.py'],7249,MERGED,115203,0,0,0.0,0.0,0
"['puppet/services/nova-base.yaml', 'puppet/services/ceilometer-base.yaml', 'puppet/services/neutron-base.yaml']",23811,ABANDONED,539030,12,25,20.0,19.0,3
"['test/unit/proxy/test_server.py', 'swift/proxy/server.py']",995,MERGED,89433,0,0,0.0,0.0,0
['doc/requirements.txt'],11131,MERGED,673661,0,0,0.0,0.0,0
['tools/deployment/component/ceph/ceph-ns-activate.sh'],21420,MERGED,711648,0,0,0.0,0.0,0
"['neutron_fwaas/services/firewall/agents/l3reference/firewall_l3_agent.py', 'neutron_fwaas/services/firewall/drivers/linux/iptables_fwaas_v2.py', 'neutron_fwaas/services/firewall/agents/l3reference/firewall_l3_agent_v2.py', 'neutron_fwaas/services/firewall/drivers/linux/iptables_fwaas.py']",20363,MERGED,517194,1,12,4.5,5.5,4
['doc/source/api/octaviaapi.rst'],7293,MERGED,325320,0,0,0.0,0.0,0
"['libraries/openstack_base.rb', 'metadata.rb']",14790,MERGED,604162,1,1,1.0,1.0,2
['container-images/tcib/base/redis/redis.yaml'],9816,ABANDONED,846352,4,4,4.0,4.0,1
['test/functional/s3api/test_xxe_injection.py'],15343,MERGED,871005,0,0,0.0,0.0,0
"['doc/common-rst/source/locale/ja/LC_MESSAGES/common-rst.po', 'doc/config-reference/locale/config-reference.pot', 'doc/install-guide/source/locale/install-guide.pot', 'doc/arch-design/locale/arch-design.pot', 'doc/networking-guide/source/locale/networking-guide.pot', 'doc/install-guide/source/locale/ja/LC_MESSAGES/install-guide.po']",11131,MERGED,246760,0,0,0.0,0.0,0
"['dragonflow/controller/portsec_app.py', 'dragonflow/controller/dhcp_app.py', 'dragonflow/controller/l2_app.py', 'dragonflow/controller/active_port_detection_app.py', 'dragonflow/controller/l3_app.py', 'dragonflow/controller/sg_app.py']",11159,MERGED,423131,0,2,1.0,0.833333333,4
['requirements.txt'],11131,MERGED,258316,1,1,1.0,1.0,1
"['nova/virt/vmwareapi/fake.py', 'nova/virt/vmwareapi/vm_util.py', 'nova/tests/test_vmwareapi_vm_util.py']",7575,MERGED,49849,0,0,0.0,0.0,0
['fuelweb_test/tests/test_upgrade.py'],10136,MERGED,141744,0,0,0.0,0.0,0
"['manifests/logging.pp', 'spec/classes/gnocchi_init_spec.rb', 'spec/spec_helper.rb', 'spec/classes/gnocchi_logging_spec.rb', 'spec/classes/gnocchi_api_spec.rb']",11491,MERGED,240034,0,0,0.0,0.0,0
"['deliverables/_independent/bandit.yaml', 'deliverables/_independent/doc8.yaml', 'deliverables/_independent/fairy-slipper.yaml', 'deliverables/_independent/sqlalchemy-migrate.yaml']",308,MERGED,706473,0,0,0.0,0.0,0
['tox.ini'],11805,ABANDONED,667193,1,1,1.0,1.0,1
"['tools/gate/playbooks/ironic-deploy.yaml', '.zuul.yaml', 'tools/gate/playbooks/multinode-deploy.yaml', 'tools/deployment/developer/common/000-install-packages.sh', 'tools/gate/playbooks/dev-deploy-ceph.yaml', 'tools/gate/playbooks/dev-deploy-nfs.yaml', 'tools/gate/playbooks/armada-fullstack-deploy.yaml']",23928,MERGED,586640,0,6,1.0,1.428571429,4
"['tempest/api/volume/test_volumes_actions.py', 'tempest/api/volume/test_volumes_get.py']",5196,MERGED,45782,0,0,0.0,0.0,0
['setup.cfg'],24925,MERGED,487031,0,0,0.0,0.0,0
"['nova/tests/virt/libvirt/test_libvirt.py', 'nova/tests/virt/xenapi/test_xenapi.py', 'nova/virt/firewall.py', 'nova/virt/libvirt/firewall.py']",4393,MERGED,104335,0,0,0.0,0.0,0
['openstack/python-mistralclient/python-mistralclient.spec.j2'],22694,ABANDONED,404753,1,1,1.0,1.0,1
['nova/virt/libvirt/driver.py'],1779,MERGED,140084,1,1,1.0,1.0,1
