changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['scripts/install.sh'],14119,MERGED,461201,0,0,0.0,0.0,0
"['common/container-puppet.py', 'common/deploy-steps-tasks.yaml']",14985,MERGED,671524,1,20,10.5,10.5,2
['test-requirements.txt'],11131,MERGED,537024,0,0,0.0,0.0,0
['1.txt'],21646,ABANDONED,362011,0,0,0.0,0.0,0
"['nova/db/sqlalchemy/api_migrations/migrate_repo/versions/028_build_requests_instance_mediumtext.py', 'nova/db/sqlalchemy/api_models.py', 'nova/tests/functional/db/api/test_migrations.py']",6873,MERGED,390812,0,1,0.0,0.333333333,1
"['magnum/drivers/common/image/heat-container-agent/Makefile', 'magnum/drivers/common/image/heat-container-agent/README.rst']",6484,ABANDONED,585061,0,0,0.0,0.0,0
['tox.ini'],30670,MERGED,678811,0,0,0.0,0.0,0
['gerrit/projects.yaml'],10556,MERGED,250359,104,104,104.0,104.0,1
"['releasenotes/notes/deprecate-config_file_path-a0ae640ddfe329f9.yaml', 'manifests/storage/server.pp']",9816,MERGED,901892,0,4,2.0,2.0,1
"['muranodashboard/dynamic_ui/fields.py', 'muranodashboard/settings.py']",7549,MERGED,130165,0,0,0.0,0.0,0
"['glance/files/liberty/glance-cache.conf.Debian', 'README.rst', 'glance/files/kilo/glance-cache.conf.Debian', 'glance/files/kilo/glance-api.conf.Debian', 'glance/files/liberty/glance-api.conf.Debian']",20194,MERGED,289266,0,0,0.0,0.0,0
['doc/source/overview_container_sync.rst'],14766,MERGED,500703,0,0,0.0,0.0,0
"['manifests/logging.pp', 'manifests/conductor.pp', 'manifests/api.pp', 'releasenotes/notes/mitaka-deprecations2-3ac716b493057152.yaml', 'manifests/taskmanager.pp', 'spec/classes/trove_conductor_spec.rb', 'spec/classes/trove_logging_spec.rb', 'manifests/guestagent.pp', 'spec/classes/trove_guestagent_spec.rb', 'spec/classes/trove_taskmanager_spec.rb']",15519,MERGED,323444,0,2,0.5,0.8,5
"['releasenotes/source/zed.rst', 'releasenotes/source/index.rst']",22816,MERGED,856742,0,0,0.0,0.0,0
"['spec/classes/neutron_plugins_ml2_ovn_spec.rb', 'releasenotes/notes/ovn-ssl-f41da14a9eaa6fe3.yaml', 'manifests/agents/ovn_metadata.pp', 'manifests/plugins/ml2/ovn.pp']",11082,MERGED,674603,0,4,1.5,1.75,3
