changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['tox.ini'],6854,MERGED,229293,2,2,2.0,2.0,1
['setup.cfg'],16051,MERGED,311799,6,6,6.0,6.0,1
"['cinder/volume/drivers/rbd.py', 'releasenotes/notes/change-default-rbd_exclusive_cinder_pool-e59c528c7f728780.yaml', 'doc/source/configuration/block-storage/drivers/ceph-rbd-volume-driver.rst']",9535,MERGED,761422,0,8,0.0,2.666666667,1
['test-requirements.txt'],11131,MERGED,278910,1,1,1.0,1.0,1
['upper-constraints.txt'],11131,MERGED,586028,420,420,420.0,420.0,1
['nova/virt/libvirt/driver.py'],15334,ABANDONED,675589,86,86,86.0,86.0,1
['spec/fixtures/hieradata/default.yaml'],9816,MERGED,790246,20,20,20.0,20.0,1
['zuul.d/layout.yaml'],8449,MERGED,781082,7,7,7.0,7.0,1
"['releasenotes/notes/add-service_description-option-8433b8cefa6eaedb.yaml', 'manifests/keystone/auth.pp']",9414,MERGED,625492,0,1,0.5,0.5,1
['upper-constraints.txt'],11131,MERGED,663066,459,459,459.0,459.0,1
"['releasenotes/notes/drop-python-3-6-and-3-7-b1cf8738aaab988f.yaml', 'setup.cfg', 'tox.ini']",8556,MERGED,841533,0,13,9.0,7.333333333,2
"['tackerclient/tacker/v1_0/__init__.py', 'tackerclient/tests/unit/test_cli10.py', 'tackerclient/tests/unit/test_cli10_extensions.py', 'tackerclient/client.py', 'tackerclient/shell.py', 'tackerclient/tests/unit/vm/test_cli10_vim.py', 'tackerclient/tests/unit/vm/test_cli10_vnfd.py', 'tackerclient/tests/unit/test_shell.py', 'tackerclient/tests/unit/test_utils.py', 'tackerclient/tests/unit/test_ssl.py', 'tackerclient/tests/unit/vm/test_cli10_vnf.py', 'tackerclient/tests/unit/test_auth.py']",22132,NEW,344198,0,2,0.0,0.583333333,5
"['glance/cmd/__init__.py', 'glance/tests/unit/common/test_wsgi_ipv6.py', 'glance/tests/__init__.py']",6737,MERGED,140677,0,0,0.0,0.0,0
"['tripleo_ansible/playbooks/rotate-fernet-keys.yaml', 'tripleo_ansible/playbooks/cli-create-deployment-plan.yaml', 'tripleo_ansible/playbooks/cli-update-deployment-plan.yaml', 'tripleo_ansible/playbooks/rotate-passwords.yaml']",8833,MERGED,714600,1,1,1.0,1.0,4
['deliverables/bobcat/venus-tempest-plugin.yaml'],17685,MERGED,895571,0,0,0.0,0.0,0
"['elements/amphora-agent-ubuntu/source-repository-amphora-agent', 'elements/amphora-agent/source-repository-amphora-agent']",11628,MERGED,391063,0,0,0.0,0.0,0
"['doc/high-availability-guide/locale/high-availability-guide.pot', 'doc/high-availability-guide/locale/zh_CN.po']",11131,MERGED,192978,0,0,0.0,0.0,0
['manifests/params.pp'],9414,MERGED,527278,3,3,3.0,3.0,1
"['ironic/conf/pxe.py', 'etc/ironic/ironic.conf.sample']",10206,MERGED,468778,0,5,2.5,2.5,1
"['tempest/api/compute/servers/test_servers_negative.py', 'tempest/api/compute/admin/test_flavors_access.py', 'tempest/api/volume/admin/test_volume_types_negative.py', 'tempest/common/utils/data_utils.py', 'tempest/api/volume/admin/test_volume_types_extra_specs_negative.py', 'tempest/api/volume/test_volumes_negative.py']",5689,ABANDONED,50310,0,0,0.0,0.0,0
['doc/source/index.rst'],9311,MERGED,364722,0,0,0.0,0.0,0
"['doc/source/userguide.rst', 'doc/source/dev/quickstart.rst', 'doc/source/magnum-proxy.rst']",7253,MERGED,439773,1,2,2.0,1.666666667,3
['nodepool/elements/jenkins-slave/install.d/20-jenkins-slave'],4146,MERGED,475864,0,0,0.0,0.0,0
"['doc/upstream-training/source/locale/id/LC_MESSAGES/upstream-training.po', 'doc/upstream-training/source/locale/de/LC_MESSAGES/upstream-training.po']",11131,MERGED,457536,0,0,0.0,0.0,0
['releasenotes/source/locale/id/LC_MESSAGES/releasenotes.po'],11131,MERGED,567480,0,0,0.0,0.0,0
['trove/tests/unittests/backup/test_backupagent.py'],5293,MERGED,79497,0,0,0.0,0.0,0
['devstack/tempest-dsvm-lvm-rc'],6873,MERGED,584018,0,0,0.0,0.0,0
"['tools/verify-ipv6-only-deployments.sh', 'roles/devstack-ipv6-only-deployments-verification/tasks/main.yaml', 'roles/devstack-ipv6-only-deployments-verification/defaults/main.yaml', 'roles/devstack-ipv6-only-deployments-verification/README.rst']",30491,MERGED,795621,4,4,4.0,4.0,4
"['nodepool/nl01.opendev.org.yaml', 'nodepool/nl04.opendev.org.yaml', 'nodepool/nl02.opendev.org.yaml', 'nodepool/nl03.opendev.org.yaml']",3009,MERGED,888901,4,5,4.0,4.25,4
['debian/control'],6476,MERGED,341805,0,0,0.0,0.0,0
['global-requirements.txt'],16688,MERGED,841566,460,460,460.0,460.0,1
"['src/wheelhouse.txt', 'src/test-requirements.txt']",20870,ABANDONED,789364,0,0,0.0,0.0,0
"['tests/gate-basic-xenial-pike', 'metadata.yaml', 'tests/gate-basic-artful-pike']",20635,MERGED,507577,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,224516,1,1,1.0,1.0,1
"['tacker/tests/unit/test_extension_extended_attribute.py', 'tacker/common/utils.py', 'tacker/tests/unit/test_extensions.py', 'tacker/tests/unit/services/vm/drivers/__init__.py', 'tacker/tests/unit/services/__init__.py', 'tacker/tests/base.py', 'tacker/tests/unit/test_tacker_context.py', 'tacker/tests/unit/test_auth.py', 'tacker/tests/unit/test_policy.py', 'tacker/tests/unit/test_config.py', 'tacker/tests/unit/services/vm/test_servicevm_extension.py', 'tacker/tests/unit/test_api_v2_resource.py', 'tacker/tests/unit/test_api_v2.py', 'tacker/tests/unit/test_attributes.py', '.testr.conf', 'tacker/tests/unit/test_common_log.py', 'tacker/tests/unit/test_db_migration.py', 'tacker/tests/unit/services/vm/__init__.py', 'tacker/manager.py', 'tacker/tests/unit/services/vm/mgmt_drivers/__init__.py', 'tacker/tests/unit/test_common_utils.py', 'tacker/tests/fake_notifier.py', 'tacker/tests/unit/test_wsgi.py']",2874,MERGED,429198,0,1,0.0,0.130434783,3
"['metadata.json', 'releasenotes/source/conf.py']",14985,MERGED,496023,0,0,0.0,0.0,0
"['nailgun/nailgun/db/migration/alembic_migrations/versions/fuel_10_0.py', 'nailgun/nailgun/db/sqlalchemy/models/__init__.py', 'nailgun/nailgun/db/sqlalchemy/models/task.py', 'nailgun/nailgun/objects/node_deployment_info.py', 'nailgun/nailgun/db/sqlalchemy/models/node_deployment_info.py', 'nailgun/nailgun/objects/transaction.py', 'nailgun/nailgun/test/unit/test_objects.py']",12661,MERGED,336467,0,5,0.0,0.857142857,2
"['manifests/profile/base/neutron/opencontrail/vrouter.pp', 'manifests/network/contrail/database.pp', 'manifests/profile/base/zaqar.pp', 'manifests/profile/base/metrics/collectd.pp', 'manifests/network/contrail/analyticsdatabase.pp', 'manifests/network/contrail/heat.pp', 'manifests/profile/base/mistral.pp', 'manifests/network/contrail/webui.pp', 'manifests/network/contrail/analytics.pp', 'manifests/network/contrail/config.pp', 'manifests/network/contrail/provision.pp', 'manifests/profile/base/ceilometer/agent/notification.pp', 'manifests/profile/base/haproxy.pp', 'manifests/profile/pacemaker/haproxy.pp', 'manifests/network/contrail/control.pp', 'manifests/network/contrail/vrouter.pp', 'manifests/profile/base/etcd.pp']",9816,MERGED,741075,0,13,2.0,3.705882353,15
['docker/centos/binary/nova-base/config-nova.sh'],2834,MERGED,186465,0,0,0.0,0.0,0
"['.zuul.d/run.yml', '.zuul.yaml', 'tools/gate_run.sh', 'tools/setup_gate.sh']",7488,MERGED,508661,0,4,1.5,1.75,2
"['gerritbot/channels.yaml', 'jenkins/jobs/projects.yaml', 'gerrit/projects.yaml', 'zuul/layout.yaml']",8464,MERGED,245116,71,239,117.5,136.25,4
['.zuul.yaml'],8482,ABANDONED,726629,18,18,18.0,18.0,1
['nova/virt/vmwareapi/vm_util.py'],1653,MERGED,135523,0,0,0.0,0.0,0
"['run_tests.sh', 'doc/source/index.rst', 'zaqar_ui/enabled/_1520_project_queues.py']",9576,MERGED,267820,0,0,0.0,0.0,0
['tools/cleanup-images'],14967,MERGED,286823,0,0,0.0,0.0,0
"['kuryr/binding.py', 'kuryr/tests/test_kuryr.py', 'kuryr/common/config.py', 'usr/libexec/kuryr/ovs', 'kuryr/tests/base.py', 'kuryr/tests/test_join.py', 'kuryr/tests/test_kuryr_endpoint.py', 'kuryr/tests/test_config.py', 'kuryr/controllers.py']",11138,ABANDONED,241558,0,1,0.0,0.222222222,2
"['roles/undercloud-deploy/tasks/main.yml', 'playbooks/multinode-undercloud.yml']",14985,MERGED,701034,2,3,2.5,2.5,2
"['kubernetes/files/rc.yml', 'README.rst']",20426,MERGED,384636,0,0,0.0,0.0,0
['environments/storage-environment.yaml'],20414,MERGED,304298,3,3,3.0,3.0,1
"['requirements.txt', 'test-requirements.txt', 'requirements-py3.txt', 'test-requirements-py3.txt']",4,MERGED,118683,0,1,0.0,0.25,1
['run_tests.sh'],841,MERGED,115322,0,0,0.0,0.0,0
['neutron/db/provisioning_blocks.py'],7787,MERGED,367188,1,1,1.0,1.0,1
