changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['releasenotes/notes/set_java_opts_from_tripleo-d969b1151ec244a0.yaml', 'puppet/services/opendaylight-api.yaml']",20866,MERGED,612237,0,15,7.5,7.5,1
"['openstackclient/tests/functional/network/v2/test_network_meter_rule.py', 'openstackclient/tests/functional/network/v2/test_security_group.py', 'openstackclient/tests/functional/network/v2/test_subnet.py', 'openstackclient/tests/functional/network/v2/test_network_qos_policy.py', 'openstackclient/tests/functional/network/v2/test_network_rbac.py', 'openstackclient/tests/functional/network/v2/test_network_qos_rule.py', 'openstackclient/tests/functional/network/v2/test_network_segment.py', 'openstackclient/tests/functional/network/v2/test_floating_ip.py', 'openstackclient/tests/functional/network/v2/test_port.py', 'openstackclient/tests/functional/network/v2/test_security_group_rule.py', 'openstackclient/tests/functional/network/v2/test_ip_availability.py']",970,MERGED,485363,0,1,1.0,0.727272727,8
['upper-constraints.txt'],11131,MERGED,535564,351,351,351.0,351.0,1
['doc/source/advanced_deployment/network_isolation.rst'],19740,MERGED,363760,1,1,1.0,1.0,1
"['requirements.txt', 'etc/ironic/ironic-dist-fedora.conf', 'ironic/tests/base.py', 'ironic/privsep/__init__.py', 'etc/ironic/rootwrap.d/ironic-utils.filters', 'ironic/privsep/utils.py', 'etc/ironic/ironic-dist-rhel.conf', 'ironic/common/pxe_utils.py', 'etc/ironic/ironic-dist-centos.conf', 'ironic/tests/unit/common/test_pxe_utils.py']",4571,ABANDONED,821363,0,13,0.0,2.7,4
"['os_brick/tests/initiator/test_linuxscsi.py', 'releasenotes/notes/improve-get_sysfs_wwn-df38ea88cdcdcc94.yaml', 'os_brick/initiator/linuxscsi.py']",9535,MERGED,732407,0,2,1.0,1.0,2
['playbooks/prepare-node-beaker.yaml'],9816,MERGED,792982,8,8,8.0,8.0,1
['deployment/puppet/osnailyfacter/modular/vmware/vcenter.pp'],14946,MERGED,223655,0,0,0.0,0.0,0
"['shade/__init__.py', 'shade/tests/unit/test_floating_ip_nova.py']",6550,MERGED,195476,0,7,3.5,3.5,1
['ansible/roles/haproxy/tasks/precheck.yml'],14826,MERGED,711905,2,2,2.0,2.0,1
"['releasenotes/source/newton.rst', 'releasenotes/source/index.rst']",2472,MERGED,377902,0,0,0.0,0.0,0
"['accessbot/channels.yaml', 'gerritbot/channels.yaml']",16234,MERGED,279178,3,90,46.5,46.5,2
['deployment/puppet/openstack_tasks/manifests/roles/compute.pp'],8786,MERGED,442843,2,2,2.0,2.0,1
"['templates/config.json.template', 'elements/undercloud-install/os-apply-config/root/stackrc', 'instack_undercloud/undercloud.py', 'elements/puppet-stack-config/puppet-stack-config.yaml.template']",21909,MERGED,656579,2,119,35.0,47.75,4
"['environments/upgrade-prepare.yaml', 'environments/major-upgrade-converge-docker.yaml', 'environments/major-upgrade-composable-steps.yaml', 'environments/fast-forward-upgrade.yaml', 'environments/ffwd-upgrade-prepare.yaml', 'environments/upgrade-converge.yaml', 'environments/major-upgrade-converge.yaml', 'environments/ffwd-upgrade-converge.yaml']",8449,MERGED,559061,0,5,0.0,1.375,3
['solumclient/solum.py'],1375,MERGED,168416,0,0,0.0,0.0,0
"['designate/tests/unit/test_context.py', 'designate/context.py']",6994,MERGED,739394,0,2,1.0,1.0,1
