changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['tox.ini'],6547,MERGED,114749,0,0,0.0,0.0,0
"['keystone/identity/controllers.py', 'tests/test_v3_identity.py']",5707,MERGED,37104,0,0,0.0,0.0,0
"['openstack/common/cliutils.py', 'tools/pip-requires', 'tests/unit/test_cliutils.py']",1267,MERGED,29705,0,0,0.0,0.0,0
"['oslo_vmware/tests/test_exceptions.py', 'oslo_vmware/exceptions.py']",9171,MERGED,176680,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,128127,0,0,0.0,0.0,0
['docker/base/Dockerfile.j2'],24072,MERGED,567545,8,8,8.0,8.0,1
"['test/unit/account/test_reaper.py', 'test/probe/test_account_reaper.py', 'test/unit/common/test_direct_client.py', 'swift/common/direct_client.py', 'swift/account/reaper.py']",7847,MERGED,174381,0,0,0.0,0.0,0
['specs/ussuri/approved/device-api.rst'],25738,MERGED,695840,0,0,0.0,0.0,0
"['cinder/volume/drivers/zadara/__init__.py', 'cinder/volume/drivers/zadara/common.py', 'cinder/volume/drivers/zadara/exception.py', 'cinder/volume/drivers/zadara/zadara.py', 'cinder/volume/drivers/zadara.py']",32880,ABANDONED,769566,0,0,0.0,0.0,0
"['trove_dashboard/content/database_configurations/forms.py', 'trove_dashboard/content/database_configurations/templates/database_configurations/detail_param.html', 'trove_dashboard/content/database_configurations/config_param_manager.py', 'trove_dashboard/content/database_configurations/tests.py', 'trove_dashboard/content/database_configurations/tables.py']",6732,MERGED,802835,0,3,2.0,1.6,4
"['spec/metering_agent_spec.rb', 'attributes/default.rb', 'spec/lbaas_spec.rb', 'recipes/metering_agent.rb']",11915,MERGED,289219,0,3,0.0,0.75,1
"['tacker/tests/unit/vnfm/tosca/test_utils.py', 'tacker/tosca/lib/tacker_nfv_defs.yaml', 'tacker/tosca/utils.py', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/sample-tosca-vnfd-existing-block-storage_new.yaml']",32102,MERGED,759361,0,2,0.5,0.75,2
['test-requirements.txt'],11131,MERGED,488027,0,0,0.0,0.0,0
"['test-requirements.txt', 'tox.ini']",28521,MERGED,579558,0,0,0.0,0.0,0
"['spec/acceptance/nodesets/nodepool-trusty.yml', 'spec/acceptance/nodesets/nodepool-centos7.yml']",8797,ABANDONED,195811,0,0,0.0,0.0,0
['docker/services/ironic-conductor.yaml'],8042,MERGED,443173,3,3,3.0,3.0,1
['grafana/networking-ovn.yaml'],1131,MERGED,655433,3,3,3.0,3.0,1
['specs/train/approved/allow-secure-boot-for-qemu-kvm-guests.rst'],2394,MERGED,673477,0,0,0.0,0.0,0
['.zuul.yaml'],30491,ABANDONED,856550,10,10,10.0,10.0,1
['test-requirements.txt'],11131,MERGED,472995,0,0,0.0,0.0,0
['neutron/quota/resource.py'],261,MERGED,214602,0,0,0.0,0.0,0
"['nova/tests/functional/integrated_helpers.py', 'nova/tests/functional/regressions/test_bug_1982497.py']",9708,NEW,850672,0,6,3.0,3.0,1
['releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po'],11131,MERGED,851282,0,0,0.0,0.0,0
