changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['neutron/templates/configmap-etc.yaml'],1004,MERGED,751556,3,3,3.0,3.0,1
['doc/config-reference/block-storage/section_fc-zoning.xml'],14132,MERGED,168248,0,0,0.0,0.0,0
"['doc/source/install/common_configure.rst', 'doc/source/configuration/keystone.rst']",22165,MERGED,560446,1,1,1.0,1.0,2
"['playbooks/devstack/functional/new_post.yaml', '.zuul.yaml', 'playbooks/devstack/functional/new_run.yaml']",12404,MERGED,660877,0,18,0.0,6.0,1
"['ansible/roles/trove/templates/trove.conf.j2', 'ansible/roles/trove/templates/trove-taskmanager.conf.j2']",8157,MERGED,451538,0,0,0.0,0.0,0
"['nova/locale/it/LC_MESSAGES/nova-log-error.po', 'nova/locale/es/LC_MESSAGES/nova-log-info.po', 'nova/locale/fr/LC_MESSAGES/nova-log-error.po', 'nova/locale/zh_TW/LC_MESSAGES/nova-log-info.po', 'nova/locale/zh_CN/LC_MESSAGES/nova-log-info.po', 'nova/locale/fr/LC_MESSAGES/nova-log-warning.po', 'nova/locale/es/LC_MESSAGES/nova-log-warning.po', 'nova/locale/es/LC_MESSAGES/nova.po', 'nova/locale/it/LC_MESSAGES/nova-log-info.po', 'nova/locale/en_GB/LC_MESSAGES/nova-log-info.po', 'nova/locale/fr/LC_MESSAGES/nova.po', 'nova/locale/ja/LC_MESSAGES/nova-log-info.po', 'nova/locale/fr/LC_MESSAGES/nova-log-info.po', 'nova/locale/ko_KR/LC_MESSAGES/nova-log-info.po', 'nova/locale/pt_BR/LC_MESSAGES/nova-log-info.po', 'nova/locale/es/LC_MESSAGES/nova-log-error.po']",11131,MERGED,179638,0,0,0.0,0.0,0
"['spec/defines/tripleo_profile_base_logging_rsyslog_file_input_spec.rb', 'manifests/profile/base/logging/rsyslog/file_input.pp']",32240,ABANDONED,879525,0,2,1.0,1.0,1
['zuul/layout.yaml'],10969,ABANDONED,443964,803,803,803.0,803.0,1
"['deployment/puppet/openstack_tasks/manifests/openstack_network/common_config.pp', 'tests/noop/spec/hosts/openstack-network/common-config_spec.rb']",7468,MERGED,306029,0,0,0.0,0.0,0
"['ironic/drivers/agent.py', 'ironic/drivers/pxe.py']",6637,MERGED,275207,1,1,1.0,1.0,2
"['test/unit/container/test_replicator.py', 'swift/container/replicator.py']",7847,MERGED,118401,0,0,0.0,0.0,0
"['deliverables/newton/instack-undercloud.yaml', 'deliverables/newton/puppet-tripleo.yaml', 'deliverables/newton/os-net-config.yaml', 'deliverables/newton/tripleo-heat-templates.yaml']",3153,MERGED,556546,2,3,3.0,2.75,4
['container_config_scripts/monitoring/collectd_check_health.py'],5241,ABANDONED,878075,0,0,0.0,0.0,0
['upper-constraints.txt'],11131,MERGED,487556,316,316,316.0,316.0,1
['zuul.d/project.yaml'],6547,MERGED,654573,8,8,8.0,8.0,1
"['nova/tests/api/ec2/test_cloud.py', 'nova/api/ec2/cloud.py']",24,ABANDONED,25039,0,0,0.0,0.0,0
"['requirements-eggs.txt', 'requirements-rpm.txt', 'requirements-deb.txt']",7745,MERGED,85276,0,0,0.0,0.0,0
